"tract","Name","Median_Rent_2012-16"
4013104215,"Glendale, AZ",762
26163985100,"Milwaukee Junction, Detroit, MI",762
53057952301,"Mount Vernon, WA",761
29097010500,"Joplin, MO",761
21137920300,"Waynesburg, KY",761
22061960700,"Douglas, Choudrant, LA",761
48479000109,"Laredo, TX",761
5051011800,"Garland County, AR",761
6047000701,"Atwater, CA",760
4013421802,"Reed Park Neighborhood, Mesa, AZ",760
39063000300,"Findlay, OH",760
39083007300,"Mount Vernon, OH",759
13199970700,"Luthersville, GA",759
17091012000,"Bourbonnais, IL",759
12001002102,"Micanopy, FL",759
47157009901,"Frayser, Memphis, TN",759
47165020403,"Cottontown, TN",759
17195001700,"Rock Falls, IL",759
36093020900,"Hamilton Hill, Schenectady, NY",758
55081950400,"Sparta, WI",758
48401950600,"Henderson, TX",758
55079000101,"Northridge, Milwaukee, WI",758
47067960500,"Sneedville, TN",758
55079016100,"Burnham Park, Milwaukee, WI",757
27053024700,"Minneapolis, MN",757
41047002102,"Faye Wright, Salem, OR",757
39165030101,"Carlisle, OH",757
17055040800,"West Frankfort, IL",756
18091040800,"Michigan City, IN",756
19113002500,"Southwest Area, Cedar Rapids, IA",756
39113000801,"Hillcrest, Dayton, OH",756
39101000400,"Marion, OH",756
37119005301,"Sugar Creek, Charlotte, NC",755
47023970300,"Henderson, TN",755
18181958500,"Monticello, IN",755
26163526500,"Detroit, MI",755
55027960100,"Lomira, WI",755
44007010501,"East Providence, RI",755
29095016300,"East Side, Kansas City, MO",755
1125012405,"Tuscaloosa, AL",755
5143010402,"Springdale, AR",755
19169000300,"Ames, IA",755
50025967400,"Jamaica, VT",754
39129020400,"Circleville, OH",754
26163523100,"Mexicantown - Southwest Detroit, Detroit, MI",753
23019000900,"Outer Ohio, Bangor, ME",753
41047001000,"Southeast Salem, Salem, OR",753
39035177607,"Parma, OH",752
54037972602,"Harpers Ferry, WV",752
54039011402,"Charleston, WV",752
55133203103,"Bel Ayr Residential Park, Waukesha, WI",752
21009950700,"Glasgow, KY",752
19049050700,"Adel, IA",751
55081950100,"Tomah, WI",751
6019004002,"Kerman, CA",751
36113075000,"Chestertown, NY",751
55021970300,"Wisconsin Dells, WI",750
51191010602,"Meadowview, VA",750
36003950800,"Alfred Station, NY",750
12057010816,"Tampa, FL",749
72139060213,"Trujillo Alto, PR",749
26115830200,"Newport, Berlin Charter Township, MI",749
17031600600,"Bridgeport, Chicago, IL",749
39003013000,"Lima, OH",748
29083950600,"Clinton, MO",748
26023950900,"Quincy, MI",748
48201240801,"North Park Forest, Houston, TX",748
26049010910,"Flint, MI",748
17031711400,"South Side, Chicago, IL",748
36029004300,"Kensington, Buffalo, NY",748
55009001400,"Green Bay, WI",747
37025040703,"Kannapolis, NC",746
39035155101,"Highland Heights, OH",746
31109001200,"Meadowlane, Lincoln, NE",746
46099001107,"Sioux Falls, SD",746
18011810300,"Lebanon, IN",746
6071009116,"Adelanto, CA",746
40027201508,"Norman, OK",745
37147000701,"Greenville, NC",745
4013092500,"Glendale, AZ",745
18095011100,"Lapel, IN",745
37067002703,"Winston-Salem, NC",745
18041954200,"Connersville, IN",745
26027001900,"Dowagiac, MI",745
12057013912,"Riverview, FL",745
39087051200,"Chesapeake, OH",745
39017013400,"Middletown, OH",745
17167000800,"Pillsbury, Springfield, IL",744
6065047000,"Blythe, CA",744
55009020704,"Green Bay, WI",744
12083001401,"Ocala, FL",744
41047001602,"Salem, OR",743
39035120802,"Mount Pleasant, Cleveland, OH",743
42003461000,"Pittsburgh, PA",743
5119002700,"North Little Rock, AR",741
41029002800,"Gold Hill, OR",741
26077000100,"Eastside, Kalamazoo, MI",741
33007950500,"Lancaster, Lancaster, NH",741
17031381900,"South Side, Chicago, IL",740
1101005604,"Pike Road, AL",740
36007014000,"Johnson City, NY",740
39039958600,"Defiance, OH",740
39169001100,"Orrville, OH",740
39035188107,"Warrensville Heights, OH",739
27067780200,"Sunburg, MN",739
37081010300,"Greensboro, NC",739
36055015304,"Brockport, NY",739
4019003705,"Elvira, Tucson, AZ",739
29510127000,"North Riverfront, St. Louis, MO",738
39153506400,"Highland Square, Akron, OH",738
39155930900,"Cortland, OH",738
12103024602,"Lowe's City, Saint Petersburg, FL",738
29095015500,"Northeast Kansas City, Kansas City, MO",738
12101030410,"Bonita Village, Holiday, FL",737
37081014411,"High Point, NC",737
13047030700,"Fort Oglethorpe, GA",737
41005024200,"Estacada, OR",736
41019130000,"Roseburg, OR",736
47157010630,"Parkway Village, Memphis, TN",736
17195001800,"Rock Falls, IL",736
21151010901,"Richmond, KY",736
26139025100,"Zeeland, MI",735
12101030501,"Forest Hills, Holiday, FL",735
29159481100,"Sedalia, MO",735
17031838600,"Lawndale, Chicago, IL",734
29099700801,"Festus, MO",734
16001000400,"Veterans Park, Boise, ID",734
48475950200,"Monahans, TX",734
45007010102,"Piedmont, SC",734
48439123500,"Hillside Morningside, Fort Worth, TX",733
17155954600,"Hennepin, IL",733
48181000101,"Bells, TX",733
48363000900,"Mineral Wells, TX",733
13031110403,"Statesboro, GA",733
35001000121,"Hoffmantown, Albuquerque, NM",732
28059042900,"Pascagoula, MS",732
42125754200,"Washington, PA",731
48037011300,"Hooks, TX",731
18097381204,"Perry Township, Indianapolis, IN",731
6077004800,"Linden, CA",730
39035154502,"Garfield Heights, OH",730
48309001600,"Waco, TX",730
40143006905,"Tulsa, OK",730
48181000700,"Denison, TX",730
37081012503,"Lawndale Homes, Greensboro, NC",730
37179021005,"Monroe, NC",730
48241950800,"Buna, TX",729
28143950100,"Tunica, MS",729
12115002603,"Englewood, FL",729
42063960600,"Indiana, PA",729
8041002700,"Southeast Colorado Springs, Colorado Springs, CO",729
48291701000,"Dayton, TX",729
5007020404,"Rogers, AR",729
48309000598,"University, Waco, TX",728
55085971100,"Tomahawk, WI",727
45085000202,"Dalzell, SC",727
42033330500,"Rockton, PA",727
39119911600,"Zanesville, OH",727
47189030700,"Lebanon, TN",727
40141070300,"Frederick, OK",727
5119004400,"Downtown, Little Rock, AR",725
39095010400,"Ottawa, Toledo, OH",725
50019951900,"Brownington, VT",725
42125743700,"Houston, PA",725
17167001003,"West Side Koke Mill, Springfield, IL",725
40045952800,"Arnett, OK",725
8077000700,"Grand Junction, CO",725
36049950200,"Castorland, NY",724
32003000900,"Arts District, Las Vegas, NV",724
29099701401,"De Soto, MO",723
1007010001,"West Blocton, AL",723
37119004700,"Biddleville, Charlotte, NC",722
26163564000,"Canton, MI",721
13157010400,"Commerce, GA",721
41049970100,"Boardman, OR",721
40137000200,"Duncan, OK",721
13121006802,"Thomasville Heights, Atlanta, GA",721
19153002900,"North of Grand, Des Moines, IA",720
48245011400,"Beaumont, TX",720
26143971000,"Houghton Lake, MI",720
20027458100,"Clay Center, KS",720
41039001500,"Oakridge, OR",720
48245005100,"Port Arthur, TX",720
12031016000,"Sans Souci, Jacksonville, FL",719
40109105300,"Central Oklahoma City, Oklahoma City, OK",717
39113001900,"Historic Inner East, Dayton, OH",717
29167960100,"Dunnegan, MO",717
47179060502,"Johnson City, TN",717
13009970800,"Milledgeville, GA",717
18133956500,"Cloverdale, IN",716
36029010003,"Buffalo, NY",716
6029000400,"Bakersfield, CA",715
39099811901,"Youngstown, OH",715
27109000300,"Slatterly Park, Rochester, MN",715
6025010500,"Brawley, CA",715
39169003200,"Dalton, OH",714
27053005902,"Phillips, Minneapolis, MN",714
29031880400,"Jackson, MO",714
45045002302,"Greenville, SC",714
36063022601,"Niagara Falls, NY",714
20099950300,"Parsons, KS",714
39093080103,"North Ridgeville, OH",714
47097050503,"Ripley, TN",713
18011810500,"Lebanon, IN",713
48459950500,"Big Sandy, TX",713
40149965400,"Corn, OK",713
42037050700,"Berwick, PA",713
39093060100,"Oberlin, OH",712
39113091000,"Dayton, OH",712
39129020200,"Circleville, OH",712
48381021200,"Amarillo, TX",711
39151711412,"Massillon, OH",711
42003484600,"Munhall, PA",711
42013101400,"Altoona, PA",711
28059040500,"Ocean Springs, MS",710
4015950500,"Golden Valley, AZ",710
16001001500,"Depot Bench, Boise, ID",710
17141961100,"Rochelle, IL",710
26105950700,"Fountain, MI",709
26155030100,"Corunna, MI",709
39153531401,"Uniontown, OH",708
51173030100,"Marion, VA",708
4027011600,"Los Portales Del Alamo, San Luis, AZ",708
19163011800,"Davenport, IA",708
39049002730,"Eastmoor, Columbus, OH",708
31141965298,"Columbus, NE",708
12101031807,"Gulf Coast Acres, Hudson, FL",707
1123962000,"Alexander City, AL",707
30017961500,"Miles City, MT",707
55009000700,"Green Bay, WI",707
45051070101,"Conway, SC",707
55053960400,"Black River Falls, WI",706
26123970100,"Newaygo County, MI",705
38093967500,"Jamestown, ND",704
42083420100,"Bradford, PA",704
39139000400,"Mansfield, OH",704
6107000302,"Kingsburg, CA",703
36055005000,"Group 14621, Rochester, NY",703
48373210203,"Livingston, TX",703
53025010700,"Warden, WA",702
16057005500,"Potlatch, ID",702
29145020200,"Neosho, MO",702
47153060200,"Signal Mountain, TN",701
42049000300,"Erie, PA",701
37179020100,"Marshville, NC",701
51029930202,"Buckingham, VA",700
12067960200,"Mayo, FL",700
28145950300,"New Albany, MS",700
27169670200,"Goodview, MN",700
31141965500,"Columbus, NE",700
17119400700,"Venice, IL",700
37161961000,"Ellenboro, NC",700
51035080300,"Galax, VA",699
26121001200,"Muskegon Heights, MI",699
51800075801,"Suffolk, VA",699
5119001300,"Capital View, Little Rock, AR",698
39091004100,"Lakeview, OH",698
4019004715,"Tucson, AZ",698
26163525600,"Detroit, MI",698
37035010102,"Conover, NC",698
42125754400,"Washington, PA",698
48201333202,"Greater Hobby Area, Houston, TX",698
12105014301,"Lake Wales, FL",698
26143971100,"Roscommon County, MI",698
18181958800,"Brookston, IN",697
39155920400,"Warren, OH",697
22105954001,"Hammond, LA",697
55079101700,"West Allis, WI",697
5067480500,"Bradford, AR",697
37179020902,"Monroe, NC",697
37071033204,"Gastonia, NC",697
13299950100,"Waycross, GA",696
19033950700,"Clear Lake, IA",696
8053973100,"Lake City, CO",696
39035105300,"Clark - Fulton, Cleveland, OH",696
54011001400,"Huntington, WV",696
51147930300,"Farmville, VA",696
48201320601,"Meadowbrook/ Allendale, Houston, TX",695
36067003800,"Westside, Syracuse, NY",695
42129804701,"Greensburg, PA",695
48479000904,"Eastern Division, Laredo, TX",694
56009956400,"Douglas, WY",694
37081012706,"Glendale Hills, Greensboro, NC",694
22037951600,"Clinton, LA",694
45047970400,"Greenwood, SC",693
54107010102,"Parkersburg, WV",693
6075023102,"Bayview, San Francisco, CA",693
48031950100,"Johnson City, TX",693
26145012003,"Saginaw, MI",693
37057061901,"Thomasville, NC",692
45069960600,"Bennettsville, SC",692
19099040900,"Sully, IA",692
26107960300,"Rodney, MI",692
21111010316,"Lake Forest, Louisville, KY",692
36115084000,"Granville, NY",692
20015020300,"El Dorado, KS",691
37101040800,"Smithfield, NC",691
36067001600,"Northside, Syracuse, NY",691
13137000201,"Demorest, GA",691
37089931000,"Hendersonville, NC",691
4019004512,"Edgebrooke Village, Tucson, AZ",691
42003478100,"Brentwood, PA",690
4013421400,"Mesa, AZ",690
4015951800,"Bullhead City, AZ",690
17139976900,"Sullivan, IL",690
18037953600,"Celestine, IN",690
48325000401,"Natalia, TX",689
28027950400,"Clarksdale, MS",689
37105030502,"Sanford, NC",687
26077001801,"Milwood, Kalamazoo, MI",687
21067001600,"Hamburg Area, Lexington, KY",687
18089012100,"Gary, IN",686
1117030405,"Montevallo, AL",686
47065010413,"Hamilton County, TN",686
37071030204,"Mount Holly, NC",686
22045031100,"New Iberia, LA",685
35001003501,"Alamedan Valley, Albuquerque, NM",685
54039011100,"Elkview, WV",685
37051003002,"Gray's Creek, Fayetteville, NC",685
42073010100,"Slippery Rock, PA",685
21117061600,"Covington, KY",685
48157674900,"Richmond, TX",685
39125960500,"Paulding, OH",684
26081011200,"Northview, Grand Rapids, MI",684
47157003400,"Midtown, Memphis, TN",684
36109002200,"Groton, NY",684
37191000302,"Goldsboro, NC",684
26163508100,"Detroit, MI",684
39021011501,"West Liberty, OH",684
26145000600,"Saginaw, MI",683
39049004000,"Downtown, Columbus, OH",683
41061970500,"La Grande, OR",683
28067950200,"Laurel, MS",683
13207050200,"Forsyth, GA",683
37113970301,"Franklin, NC",683
46005956800,"Huron, SD",683
53025011401,"Othello, WA",683
39061020812,"Cincinnati, OH",682
12086000403,"Opa-locka, FL",682
39045031000,"Lancaster, OH",682
45045002003,"Greenville, SC",681
31019969700,"Kearney, NE",681
4021000315,"Apache Junction, AZ",681
13215010703,"Columbus, GA",681
42117950200,"Elkland, PA",681
39067975900,"Cadiz, OH",681
47093002900,"Knoxville, TN",680
22067950800,"Bastrop, LA",680
41035971700,"Klamath Falls, OR",680
48113009304,"Dallas, TX",680
5069001600,"Pine Bluff, AR",680
40103957000,"Perry, OK",680
37083930100,"Weldon, NC",679
13095000700,"Albany, GA",679
36029005801,"Riverside, Buffalo, NY",678
36011040100,"Martville, NY",678
17045070300,"Paris, IL",678
5103950500,"Camden, AR",678
42109070400,"Middleburg, PA",678
42019910600,"West Sunbury, PA",678
31021963200,"Oakland, NE",678
37097060500,"Statesville, NC",678
22007050200,"Pierre Part, LA",677
55099970500,"Phillips, WI",677
37151030302,"Asheboro, NC",677
39049002600,"Columbus, OH",676
40119010400,"Stillwater, OK",676
48129950300,"Clarendon, TX",676
37157041002,"Reidsville, NC",676
40125501004,"Shawnee, OK",676
22051026800,"Marrero, LA",676
17001010300,"Liberty, IL",676
48459950400,"Gilmer, TX",675
18017951300,"Logansport, IN",675
22017022000,"Allendale, Lakeside, Shreveport, LA",675
39169000600,"Wooster, OH",675
42063961600,"Homer City, PA",675
39157020500,"Dover, OH",675
8087000400,"Fort Morgan, CO",675
55083100300,"Lakewood, WI",675
42007602900,"Hookstown, PA",675
54055001100,"Athens, WV",674
5023480502,"Quitman, AR",674
40031000600,"Lawton, OK",674
36055004100,"Charles House Area Council, Rochester, NY",674
28025950300,"West Point, MS",674
47089070400,"New Market, TN",673
22033003400,"Baton Rouge, LA",673
21019030400,"Ashland, KY",673
36055008500,"Charlotte, Rochester, NY",673
32019960103,"Fernley, NV",673
26021000300,"Benton Harbor, MI",673
26049012202,"Flint, MI",672
9001070600,"Downtown, Bridgeport, CT",672
26001970600,"Greenbush, MI",672
35043010503,"Bernalillo, NM",671
26133970300,"Le Roy, MI",671
48029170800,"Prospect Hill, San Antonio, TX",670
18177000600,"Richmond, IN",670
26145011702,"Birch Run, MI",670
17109010200,"Sciota, IL",670
54061011200,"Westover, WV",670
39141956600,"Chillicothe, OH",669
42101017601,"Fairhill, Philadelphia, PA",669
38003968200,"Valley City, ND",669
39153505800,"Kenmore, Akron, OH",669
48241950300,"Jasper, TX",669
55009002002,"Green Bay, WI",669
5145070200,"Searcy, AR",669
54039012300,"Charleston, WV",668
26075006301,"Clarklake, MI",668
17201002000,"Rockford, IL",668
55063010700,"La Crosse, WI",668
28151001500,"Hollandale, MS",668
55071000700,"Manitowoc, WI",667
5119004302,"North Little Rock, AR",667
26155030400,"Owosso, MI",667
47089070500,"Strawberry Plains, TN",667
29117480400,"Chillicothe, MO",666
47093005502,"Knoxville, TN",666
47157011500,"Memphis, TN",665
29101960200,"Holden, MO",665
17051950800,"Vandalia, IL",665
54077964000,"Kingwood, WV",665
39035137101,"Brooklyn, OH",665
21001970402,"Columbia, KY",665
20009971400,"Great Bend, KS",664
17167004000,"Buffalo, IL",664
48463950400,"Uvalde, TX",663
18097357300,"Indianapolis, IN",663
26145001900,"Saginaw, MI",663
35003976400,"Aragon, NM",663
48321730600,"Palacios, TX",663
5003960200,"Hamburg, AR",662
39151702500,"Canton, OH",662
12095010500,"Northwest Orlando, Orlando, FL",662
21111001100,"Chickasaw, Louisville, KY",661
31087962700,"Trenton, NE",661
36025971300,"Downsville, NY",661
37181960700,"Henderson, NC",661
16049960200,"Grangeville, ID",660
39011041000,"Minster, OH",660
42009960500,"Everett, PA",660
31053964400,"Fremont, NE",660
17017960500,"Beardstown, IL",660
37147001002,"Simpson, NC",659
48373210204,"Livingston, TX",659
42107003100,"Orwigsburg, PA",659
47001020100,"Oak Ridge, TN",659
39011041202,"Saint Marys, OH",659
17201003606,"Rockford, IL",659
36029015402,"Derby, NY",659
8025969600,"Ordway, CO",659
13095000100,"Albany, GA",658
49057211100,"Washington Terrace, UT",658
37171930901,"Elkin, NC",658
29167960300,"Bolivar, MO",658
37151031601,"Archdale, NC",657
42043025000,"Lykens, PA",657
38017000901,"Clara Barton, Fargo, ND",657
39009972800,"Nelsonville, OH",656
48449950200,"Mount Pleasant, TX",654
48215024109,"Alton, TX",654
42003450800,"Coraopolis, PA",654
25005655200,"Fairhaven, MA",654
8031000502,"Northwest, Denver, CO",653
55045960400,"Monroe, WI",653
18097361000,"Irvington, Indianapolis, IN",652
32003001501,"Las Vegas, NV",652
12123950400,"Perry, FL",652
40101001600,"Haskell, OK",652
5069001401,"Pine Bluff, AR",652
41029000100,"Medford, OR",652
40109104400,"Central Oklahoma City, Oklahoma City, OK",651
37071031001,"Gastonia, NC",651
26145001100,"Saginaw, MI",651
4027011503,"Somerton, AZ",650
36013035600,"Dunkirk, NY",650
28013950100,"Bruce, MS",650
48113004800,"Oak Cliff, Dallas, TX",650
13261950400,"Plains, GA",650
31157953600,"Scottsbluff, NE",649
47093006501,"Corryton, TN",649
37045951100,"Shelby, NC",649
5091020702,"North Heights, Texarkana, AR",649
42003051000,"Terrace Village, Pittsburgh, PA",649
21101020602,"Henderson, KY",648
13121008601,"Atlanta, GA",648
39025040500,"Milford, OH",648
55035000900,"Eau Claire, WI",648
56041975400,"Evanston, WY",648
53077000300,"Yakima, WA",648
51111930200,"Keysville, VA",647
13285960700,"LaGrange, GA",646
45081960201,"Saluda, SC",646
27105105500,"Worthington, MN",646
12075970101,"Williston, FL",646
26021020600,"Niles, MI",646
29099700601,"Pevely, MO",645
35001002402,"West Mesa, Albuquerque, NM",645
39169002902,"Doylestown, OH",645
4007000800,"Roosevelt, AZ",645
13045910502,"Carrollton, GA",645
6065045609,"Thermal, CA",644
20125950800,"Coffeyville, KS",643
13149970100,"Franklin, GA",643
17117957200,"Staunton, IL",642
39025042000,"Bethel, OH",642
37033930600,"Mebane, NC",642
30111001803,"West End, Billings, MT",642
48215021305,"Hidalgo, TX",642
55087010601,"Appleton, WI",641
18055955100,"Linton, IN",641
36063023500,"Lockport, NY",641
51590000900,"Danville, VA",640
12001000901,"Gainesville, FL",639
36029009112,"Buffalo, NY",639
45073030200,"Salem, SC",638
29083950300,"Blairstown, MO",638
39061022700,"Cincinnati, OH",638
37071031900,"Gastonia, NC",637
24039930300,"Westover, MD",637
47059090500,"Greeneville, TN",637
8029965100,"Delta, CO",637
46047964100,"Hot Springs, SD",637
42043025400,"Millersburg, PA",637
31081969300,"Aurora, NE",637
18065975700,"New Castle, IN",636
55049950600,"Mineral Point, WI",636
48215020201,"Palmview, TX",636
41045970500,"Nyssa, OR",636
26049012503,"Clio, MI",636
1003010500,"Bay Minette, AL",636
47035970301,"Crossville, TN",636
17031271800,"East Garfield Park, Chicago, IL",635
45073030701,"Seneca, SC",635
