"tract","Name","Employment_Rate_rP_gP_pall"
18093950600,"Springville, IN",0.7698
5119003608,"Jacksonville, AR",0.7698
10005051205,"Fenwick Island, DE",0.7698
22075050300,"Belle Chasse, LA",0.7698
26125131500,"Highland Charter Township, MI",0.7698
40153953200,"Woodward, OK",0.7698
4013810300,"Chandler, AZ",0.7698
35049001304,"Santa Fe, NM",0.7698
6029005104,"Tuscany, Bakersfield, CA",0.7698
6037536102,"South Gate, CA",0.7698
53007960802,"Wenatchee, WA",0.7698
51087201202,"Highland Springs, VA",0.7698
26161466000,"South Lyon, MI",0.7698
1097002100,"Navco, Mobile, AL",0.7698
13115000700,"Rome, GA",0.7698
37001021204,"Mebane, NC",0.7698
6083002502,"Guadalupe, CA",0.7698
12127083205,"Daytona Beach, FL",0.7698
42019902500,"South Side, Butler, PA",0.7698
26099242000,"Clinton Township, MI",0.7698
45063020801,"Swansea, SC",0.7698
48201334003,"Southbelt/ Ellington, Houston, TX",0.7698
42003563300,"Sewickley, PA",0.7698
26125124000,"Holly, MI",0.7698
37071030601,"Cherryville, NC",0.7698
13121010205,"Sandy Springs, GA",0.7698
48355002703,"Bay Area, Corpus Christi, TX",0.7698
26125190800,"Rochester, MI",0.7698
6005000102,"Pioneer, CA",0.7698
29209090100,"Crane, MO",0.7698
48209010808,"Dripping Springs, TX",0.7698
17031140800,"Albany Park, Chicago, IL",0.7698
13009970400,"Milledgeville, GA",0.7698
8045951902,"New Castle, CO",0.7698
36047048100,"Kings County, NY",0.7698
6053010804,"Gonzales, CA",0.7698
51169030600,"Weber City, VA",0.7698
17077010700,"Murphysboro, IL",0.7698
48121021630,"North Central Carrollton, Carrollton, TX",0.7698
25013812001,"Holyoke, MA",0.7698
12021010411,"Naples, FL",0.7698
17097864521,"Lincolnshire, IL",0.7698
41005023403,"Sandy, OR",0.7698
22097960200,"Washington, LA",0.7698
26081014602,"Byron Center, MI",0.7698
6001430500,"San Leandro, CA",0.7698
53029970900,"Oak Harbor, WA",0.7698
37133001101,"Jacksonville, NC",0.7698
53033022300,"Inglewood-Finn Hill, Kirkland, WA",0.7698
42079201600,"Wilkes-Barre, PA",0.7698
53053060700,"North End, Tacoma, WA",0.7698
12057011006,"Lutz, FL",0.7698
18019050200,"Jeffersonville, IN",0.7698
6037651401,"Hillside, Torrance, CA",0.7698
48113018900,"Garland, TX",0.7698
21001970402,"Columbia, KY",0.7698
17031190602,"Belmont Central, Chicago, IL",0.7698
48085030511,"Shepherds Hill, Frisco, TX",0.7697
55025000408,"Madison, WI",0.7697
48201450200,"Memorial, Houston, TX",0.7697
6075021800,"Glen Park, San Francisco, CA",0.7697
8043978200,"Florence, CO",0.7697
48085030604,"McKinney, TX",0.7697
48451000802,"San Angelo, TX",0.7697
47107970600,"Etowah, TN",0.7697
6037800326,"Westlake Village, CA",0.7697
48041002006,"Edelweiss, College Station, TX",0.7697
33009960800,"Campton, NH",0.7697
8001009323,"Northglenn, CO",0.7697
6085503117,"South San Jose, San Jose, CA",0.7697
6037403322,"Valle Lindo, Diamond Bar, CA",0.7697
6001435602,"Hayward, CA",0.7697
6017030601,"Cool, CA",0.7697
13115000800,"Rome, GA",0.7697
48201551701,"Houston, TX",0.7697
22097960900,"Eunice, LA",0.7697
18097360800,"Warren, Indianapolis, IN",0.7697
6041128200,"Mill Valley, CA",0.7697
54077963800,"Bruceton Mills, WV",0.7697
21067001100,"Galberith, Lexington, KY",0.7697
13089021603,"Briarcliff Heights, Atlanta, GA",0.7697
28063950100,"Fayette, MS",0.7697
16001001700,"Vistas, Boise, ID",0.7697
51087200600,"Richmond, VA",0.7697
6013340001,"Walnut Creek, CA",0.7697
44005041400,"Little Compton, RI",0.7697
12031016807,"Loretto, Jacksonville, FL",0.7697
26125144200,"Waterford Township, MI",0.7697
6085507203,"Los Gatos, CA",0.7697
13063040204,"Atlanta, GA",0.7697
12103024505,"Pinellas Park, FL",0.7697
48085031315,"Wylie, TX",0.7697
13313000900,"Dalton, GA",0.7697
41053020500,"Dallas, OR",0.7697
19083480200,"Iowa Falls, IA",0.7697
48113013727,"Addison, TX",0.7697
37119006405,"Cornelius, NC",0.7697
12127080806,"Ormond Beach, FL",0.7697
21037050100,"Newport, KY",0.7697
36103159201,"East Patchogue, NY",0.7697
42091203601,"Norristown, PA",0.7697
6037552301,"Norwalk, CA",0.7697
39117965300,"Cardington, OH",0.7697
6059099204,"Westminster, CA",0.7697
6073017601,"Encinitas, CA",0.7697
37119005713,"Mint Hill, NC",0.7697
51510201202,"Potomac West, Alexandria, VA",0.7697
22101041200,"Baldwin, LA",0.7697
26049001600,"Flint, MI",0.7697
24033801802,"Temple Hills, MD",0.7696
5131001301,"Fort Smith, AR",0.7696
12105014005,"Winter Haven, FL",0.7696
40083600800,"Edmond, OK",0.7696
13067030329,"Marietta, GA",0.7696
48439111514,"Southeast Arlington, Arlington, TX",0.7696
6071004509,"Cajon, San Bernardino, CA",0.7696
51153901413,"Linton Hall, Bristow, VA",0.7696
29019001101,"Columbia, MO",0.7696
49035114600,"Riverton, UT",0.7696
37179020202,"Monroe, NC",0.7696
36103158900,"Patchogue, NY",0.7696
41039005400,"South Hills, Eugene, OR",0.7696
36103147401,"Islip, NY",0.7696
48201423301,"Southwest Houston, Houston, TX",0.7696
53005010809,"Kennewick, WA",0.7696
13067030330,"Marietta, GA",0.7696
26049010202,"Clio, MI",0.7696
51087200108,"Henrico, VA",0.7696
48085031807,"Dallas North Estates, Plano, TX",0.7696
17043844304,"Lombard, IL",0.7696
4013071910,"Downtown, Peoria, AZ",0.7696
42075000100,"Lebanon, PA",0.7696
42085032000,"Greenville, PA",0.7696
12103022700,"Disston Heights, Saint Petersburg, FL",0.7696
22015011106,"Haughton, LA",0.7696
6017030701,"El Dorado Hills, CA",0.7696
1073005200,"West End Manor, Birmingham, AL",0.7696
26067031700,"Ionia, MI",0.7696
37063000302,"Durham, NC",0.7696
53033031502,"Enumclaw, WA",0.7696
51191010501,"Abingdon, VA",0.7696
47185935500,"Quebeck, TN",0.7696
6067000300,"Central Sacramento, Sacramento, CA",0.7696
37119005843,"Provincetowne, Charlotte, NC",0.7696
36109001800,"Tompkins County, NY",0.7696
6037603600,"Gardena, CA",0.7696
6099003907,"Turlock, CA",0.7696
20025967100,"Ashland, KS",0.7696
42101032300,"Northeast Philadelphia, Philadelphia, PA",0.7696
13051010603,"Savannah, GA",0.7696
24045010800,"Quantico, MD",0.7696
12075970600,"Williston, FL",0.7696
48231960500,"Commerce, TX",0.7696
20045000100,"North Lawrence, Lawrence, KS",0.7696
47073050601,"Church Hill, TN",0.7696
53053073006,"Roy, WA",0.7696
37087920800,"Waynesville, NC",0.7696
1125010201,"Northport, AL",0.7696
53033009300,"Greater Duwamish, Seattle, WA",0.7696
17053961700,"Paxton, IL",0.7696
41051006300,"Collins View, Portland, OR",0.7696
28059040600,"Ocean Springs, MS",0.7696
17031823806,"Worth, IL",0.7696
12011060115,"Sunrise, FL",0.7696
21125970700,"London, KY",0.7696
12086008419,"Miami, FL",0.7696
16009940000,"Plummer, ID",0.7695
40125500900,"Shawnee, OK",0.7695
6037503602,"La Mirada, CA",0.7695
17031030400,"Edgewater, Chicago, IL",0.7695
6067009328,"Elk Grove, CA",0.7695
48139060214,"Midlothian, TX",0.7695
27061480100,"Bigfork, MN",0.7695
35001004717,"Tres Placitas, Albuquerque, NM",0.7695
48201553700,"Wimbledon Estates & Racquet Club, Spring, TX",0.7695
48201453402,"Alief, Houston, TX",0.7695
53033028802,"SeaTac, WA",0.7695
12011110341,"Pembroke Pines, FL",0.7695
51510200201,"Seminary Hill, Alexandria, VA",0.7695
48439113407,"Hurst, TX",0.7695
48121020303,"Argyle, TX",0.7695
17031841900,"University Village / Little Italy, Chicago, IL",0.7695
22017023500,"Mooretown and Hollywood Heights, Shreveport, LA",0.7695
1103005302,"Hartselle, AL",0.7695
36061016002,"East Harlem, New York, NY",0.7695
13051010601,"Garden City, GA",0.7695
26081001101,"North East Citizens Action, Grand Rapids, MI",0.7695
51069050100,"Clear Brook, VA",0.7695
53033020100,"Richmond Beach, Shoreline, WA",0.7695
48355005404,"South Side, Corpus Christi, TX",0.7695
16001000100,"Downtown, Boise, ID",0.7695
36055001900,"Maplewood, Rochester, NY",0.7695
23007971000,"New Vineyard, ME",0.7695
12053040901,"Spring Hill, FL",0.7695
53053070314,"Lake Tapps, WA",0.7695
40145030403,"Tulsa, OK",0.7695
36059304203,"Westbury, NY",0.7695
6037301000,"Woodbury, Glendale, CA",0.7695
23031036002,"York, ME",0.7695
36063020500,"Niagara Falls, NY",0.7695
35001004749,"West Winds, Albuquerque, NM",0.7695
9001072300,"Brooklawn - St. Vincent, Bridgeport, CT",0.7695
26081010903,"Rockford, MI",0.7695
4013610300,"Anthem, New River, AZ",0.7695
18087970200,"LaGrange, IN",0.7695
41057960500,"Tillamook, OR",0.7695
8101000905,"Belmont, Pueblo, CO",0.7695
18157000400,"Lincoln, Lafayette, IN",0.7695
6001436402,"Hayward Highland, Hayward, CA",0.7695
51740213101,"Portsmouth, VA",0.7695
40143007634,"Tulsa, OK",0.7695
48029161504,"South San Antonio, San Antonio, TX",0.7695
13175950300,"Dublin, GA",0.7695
9003471200,"Bloomfield, CT",0.7695
4013422646,"Mesa, AZ",0.7695
5145070700,"Searcy, AR",0.7695
13051003000,"Chatham Crescent, Savannah, GA",0.7695
12086012900,"Hialeah, FL",0.7695
34015502200,"Swedesboro, NJ",0.7695
36103145804,"Islandia, NY",0.7695
54039013200,"South Charleston, WV",0.7695
32003005353,"McCullough Hills, Henderson, NV",0.7695
41039003800,"Downtown, Eugene, OR",0.7695
4013420206,"Mesa, AZ",0.7695
42001031501,"Gettysburg, PA",0.7695
6037275400,"Los Angeles, CA",0.7695
24005491100,"Baltimore, MD",0.7695
13207050200,"Forsyth, GA",0.7695
24003731306,"Pasadena, MD",0.7695
17031711400,"South Side, Chicago, IL",0.7695
21083020800,"Hickory, KY",0.7695
6067004802,"Lindale, Sacramento, CA",0.7694
6041117000,"San Anselmo, CA",0.7694
6001438100,"Fairway Prk, Hayward, CA",0.7694
6001405902,"Rancho San Antonio, Oakland, CA",0.7694
5057480500,"Hope, AR",0.7694
48423000900,"Midtown, Tyler, TX",0.7694
18091041500,"Michigan City, IN",0.7694
48141004003,"Pecan Grove, El Paso, TX",0.7694
48215024105,"Alton, TX",0.7694
42101018002,"North Philadelphia, Philadelphia, PA",0.7694
5119003713,"Sherwood, AR",0.7694
4013216846,"North Scottsdale, Scottsdale, AZ",0.7694
6069000501,"Hollister, CA",0.7694
51059460701,"Vienna, VA",0.7694
17143002500,"Peoria, IL",0.7694
6113010302,"West Sacramento, CA",0.7694
45019002003,"James Island, Charleston, SC",0.7694
51145500102,"Powhatan, VA",0.7694
26049011713,"Davison, MI",0.7694
51059431801,"Burke, VA",0.7694
31157953700,"Scottsbluff, NE",0.7694
12111382007,"Port St. Lucie, FL",0.7694
48201555302,"Augusta Pines, Spring, TX",0.7694
53077002200,"Zillah, WA",0.7694
48381020800,"Amarillo, TX",0.7694
20209043905,"Coronado, Kansas City, KS",0.7694
16001010332,"Meridian, ID",0.7694
36081134700,"Queens County, NY",0.7694
18097353500,"Ransom Place, Indianapolis, IN",0.7694
48423001803,"Tyler, TX",0.7694
36081030600,"Queens County, NY",0.7694
51059416300,"Lorton, VA",0.7694
1101003100,"Montgomery, AL",0.7694
34031133701,"Haledon, NJ",0.7694
9009170200,"Meriden, CT",0.7694
6037403721,"Covina, CA",0.7694
12011070207,"Davie, FL",0.7694
45061920200,"Bishopville, SC",0.7694
6037186301,"Atwater Village, Los Angeles, CA",0.7694
36085012805,"Richmond County, NY",0.7694
34033022202,"Salem, NJ",0.7694
36027220100,"Poughkeepsie, NY",0.7694
37081016005,"Greensboro, NC",0.7694
6059032028,"Mission Viejo, CA",0.7694
37171930202,"Mount Airy, NC",0.7694
48215020302,"Mission, TX",0.7694
47065011321,"Chattanooga, TN",0.7694
6001433700,"San Lorenzo, CA",0.7694
48029171919,"Far West Side, San Antonio, TX",0.7694
48039662100,"Angleton, TX",0.7694
26103001100,"Marquette, MI",0.7694
51117930102,"La Crosse, VA",0.7694
48113016705,"Lancaster, TX",0.7694
26147651600,"Columbus, MI",0.7694
12013010200,"Altha, FL",0.7694
40109108704,"Southeast Oklahoma City, Choctaw, OK",0.7693
6073018608,"North Valley, Oceanside, CA",0.7693
48355001400,"Bay Area, Corpus Christi, TX",0.7693
36077590100,"Cooperstown, NY",0.7693
47149040901,"Murfreesboro, TN",0.7693
30095966400,"Columbus, MT",0.7693
6001403300,"Downtown Oakland, Oakland, CA",0.7693
32019960800,"Yerington, NV",0.7693
21003920300,"Scottsville, KY",0.7693
48085031626,"Cloisters, Plano, TX",0.7693
36059406002,"West Hempstead, NY",0.7693
45045000800,"West Greenville, Greenville, SC",0.7693
6037551201,"Downey, CA",0.7693
48029180501,"Ingram Hills, San Antonio, TX",0.7693
6059001103,"Los Nietos, La Habra, CA",0.7693
6037408503,"Hacienda Heights, CA",0.7693
48183000502,"Longview, TX",0.7693
1103005404,"Decatur, AL",0.7693
53033032325,"Education Hill, Redmond, WA",0.7693
6037199300,"Montecito Heights, Los Angeles, CA",0.7693
17031070300,"Lincoln Park, Chicago, IL",0.7693
9011702500,"Groton, Groton, CT",0.7693
21157950600,"Benton, KY",0.7693
6077005209,"Tracy, CA",0.7693
6037650901,"Old Town Torrance, Torrance, CA",0.7693
25025050500,"Jeffries Point, Boston, MA",0.7693
26039960300,"Grayling, MI",0.7693
27123032400,"Thomas - Dale, Saint Paul, MN",0.7693
26125161800,"Southfield, MI",0.7693
42069102900,"South Side, Scranton, PA",0.7693
36085017300,"Richmond County, NY",0.7693
53053071505,"Tacoma, WA",0.7693
48113018600,"Garland, TX",0.7693
36047041000,"Kings County, NY",0.7693
27053001100,"Northeast Minneapolis, Minneapolis, MN",0.7693
37151030502,"Asheboro, NC",0.7693
17065973200,"McLeansboro, IL",0.7693
45069960100,"Wallace, SC",0.7693
18041954000,"Connersville, IN",0.7693
13257970100,"Toccoa, GA",0.7693
29189216500,"Downtown Clayton, Clayton, MO",0.7693
1015000700,"Anniston, AL",0.7693
37049961001,"New Bern, NC",0.7693
25001011002,"Northwest Harwich, Harwich, MA",0.7693
6037554802,"Artesia, CA",0.7693
39133600103,"Garrettsville, OH",0.7693
12095017503,"Apopka, FL",0.7693
37183054104,"Cardinal Grove, Raleigh, NC",0.7693
13039010401,"Saint Marys, GA",0.7693
42063962200,"Seward, PA",0.7693
53033032003,"Maple Valley, WA",0.7693
6073008701,"Linda Vista, San Diego, CA",0.7693
25017354800,"North Cambridge, Cambridge, MA",0.7693
39047925800,"Bloomingburg, OH",0.7693
13067030227,"Kennesaw, GA",0.7693
39013011600,"Bellaire, OH",0.7693
20173006600,"McConnell Air Force Base, KS",0.7693
48029980100,"South San Antonio, San Antonio, TX",0.7693
6037262302,"Brentwood, Los Angeles, CA",0.7693
39113021502,"Kettering, OH",0.7692
51109950201,"Louisa, VA",0.7692
17161023500,"Longview, Rock Island, IL",0.7692
29189213700,"St. Louis, MO",0.7692
42095018300,"Bangor, PA",0.7692
53061050700,"Edmonds, WA",0.7692
6037406702,"Walnut Valley, West Covina, CA",0.7692
48491020408,"Anderson Mill Village, Austin, TX",0.7692
6053010603,"Salinas, CA",0.7692
53033021903,"Kingsgate, Kirkland, WA",0.7692
6085503115,"Communications Hill, San Jose, CA",0.7692
12099007002,"Boca Raton, FL",0.7692
37129011606,"Wilmington, NC",0.7692
8101003103,"Pueblo, CO",0.7692
51185020200,"Bluefield, VA",0.7692
6001444602,"Newark, CA",0.7692
22051021700,"Metairie, LA",0.7692
53033030201,"Federal Way, WA",0.7692
5131010301,"Fort Smith, AR",0.7692
48439113513,"Euless, TX",0.7692
53033032103,"Gilman, Issaquah, WA",0.7692
47139950300,"Old Fort, TN",0.7692
17199020201,"Carterville, IL",0.7692
26021011300,"New Buffalo, MI",0.7692
51087200801,"Richmond, VA",0.7692
26101000900,"Manistee, MI",0.7692
40073958300,"Kingfisher, OK",0.7692
37071030101,"Mount Holly, NC",0.7692
8123000402,"Greeley, CO",0.7692
36081006202,"Queens County, NY",0.7692
26049012100,"Mount Morris, MI",0.7692
36047111000,"Kings County, NY",0.7692
26081014200,"Grand Rapids, MI",0.7692
48029170600,"Inner West Side, San Antonio, TX",0.7692
12111381502,"Port St. Lucie, FL",0.7692
1069040500,"Dothan, AL",0.7692
6037403402,"Valle Lindo, Walnut, CA",0.7692
39141956200,"Chillicothe, OH",0.7692
48251130405,"Burleson, TX",0.7692
17031809700,"Evanston, IL",0.7692
19183960100,"Kalona, IA",0.7692
8041001101,"East Colorado Springs, Colorado Springs, CO",0.7692
17063000103,"Channahon, IL",0.7692
6085506702,"San Tomas, Campbell, CA",0.7692
40143004101,"Tulsa, OK",0.7692
17031490400,"Roseland, Chicago, IL",0.7692
6037620102,"El Segundo, CA",0.7692
13073030306,"Grovetown, GA",0.7692
41061970100,"Elgin, OR",0.7691
47157021320,"Memphis, TN",0.7691
18097322500,"Indianapolis, IN",0.7691
26125128500,"Orion charter Township, MI",0.7691
20055960600,"Garden City, KS",0.7691
53067011200,"Lacey, WA",0.7691
17031801601,"Northbrook, IL",0.7691
13317010302,"Washington, GA",0.7691
6017031402,"Somerset, CA",0.7691
26069000100,"Oscoda Township, MI",0.7691
56009956600,"Douglas, WY",0.7691
6013355112,"Danville, CA",0.7691
36059522000,"Massapequa, NY",0.7691
21067003202,"Bryan Station, Lexington, KY",0.7691
9001044200,"Norwalk, CT",0.7691
53053071408,"Tacoma, WA",0.7691
26125145501,"Waterford Township, MI",0.7691
6065042507,"Moreno Valley, CA",0.7691
25003900600,"Pittsfield, MA",0.7691
53055960400,"Friday Harbor, WA",0.7691
36005030100,"Bronx County, NY",0.7691
12005000805,"Panama City, FL",0.7691
48201252700,"Crosby, TX",0.7691
13157010703,"Jefferson, GA",0.7691
48061013003,"Brownsville, TX",0.7691
18091042300,"La Porte, IN",0.7691
12035060204,"Palm Coast, FL",0.7691
39169003400,"Rittman, OH",0.7691
12011010407,"Deerfield Beach, FL",0.7691
6079011001,"San Luis Obispo, CA",0.7691
48317950100,"Lenorah, TX",0.7691
48061010402,"Harlingen, TX",0.7691
35035000402,"Alamogordo, NM",0.7691
18151971100,"Angola, IN",0.7691
12086001102,"Miami Shores, FL",0.7691
36047086400,"Kings County, NY",0.7691
6037132001,"Van Nuys, Los Angeles, CA",0.7691
26093733601,"Pinckney, MI",0.7691
48439111526,"West Arlington, Arlington, TX",0.7691
22019001801,"Lake Charles, LA",0.7691
35055952100,"El Prado, NM",0.7691
17031580200,"Brighton Park, Chicago, IL",0.7691
30085080100,"Culbertson, MT",0.7691
48201455101,"Cimarron, Katy, TX",0.7691
29095005300,"East Side, Kansas City, MO",0.7691
17089853500,"Aurora, IL",0.7691
53057940800,"La Conner, WA",0.769
42101033600,"Northeast Philadelphia, Philadelphia, PA",0.769
48201420400,"Southwest Houston, Houston, TX",0.769
26163591501,"Brownstown Charter Township, MI",0.769
8059012027,"Indian Hills, CO",0.769
26121003400,"Muskegon, MI",0.769
1073014104,"McCalla, AL",0.769
40109107404,"Central Oklahoma City, Oklahoma City, OK",0.769
17031063302,"Lake View East, Chicago, IL",0.769
26093740800,"Brighton, MI",0.769
12063210300,"Graceville, FL",0.769
6077005307,"Tracy, CA",0.769
53053072503,"Gig Harbor, WA",0.769
12085001404,"Hobe Sound, FL",0.769
47189031000,"Watertown, TN",0.769
53033024602,"Mercer Island, WA",0.769
34007611300,"Camden County, NJ",0.769
48027023104,"Killeen, TX",0.769
21097950300,"Cynthiana, KY",0.769
48201350400,"Southbelt/ Ellington, Houston, TX",0.769
6013333101,"Concord, CA",0.769
18057111001,"Carmel, IN",0.769
4019003504,"Corbett, Tucson, AZ",0.769
8077001302,"Grand Junction, CO",0.769
47019070500,"Elizabethton, TN",0.769
48201453700,"Southwest Houston, Houston, TX",0.769
34003023501,"Hackensack, NJ",0.769
6037910707,"Palmdale, CA",0.769
48201241000,"Greengate Place, Spring, TX",0.769
6059021817,"Yorba Linda, CA",0.769
53061041805,"Cascade View, Everett, WA",0.769
36047083200,"Kings County, NY",0.769
4019004011,"Dietz, Tucson, AZ",0.769
51095080205,"Williamsburg, VA",0.769
39113090600,"Dayton, OH",0.769
48201341501,"El Lago, TX",0.769
32003005342,"Highland Hills, Henderson, NV",0.769
48029131801,"Saint Hedwig, TX",0.769
22019003400,"Sulphur, LA",0.769
48159950100,"Mount Vernon, TX",0.769
55079015800,"Clarke Square, Milwaukee, WI",0.769
6013385100,"El Cerrito, CA",0.769
6099000506,"Modesto, CA",0.769
42083420600,"Eldred, PA",0.769
51107611804,"Chantilly, VA",0.769
48439113216,"Fort Worth, TX",0.769
48491020805,"Hutto, TX",0.769
47149040501,"Murfreesboro, TN",0.769
21209040206,"Georgetown, KY",0.769
39049000500,"Clintonville, Columbus, OH",0.769
31055006102,"North Omaha, Omaha, NE",0.769
39007000102,"Conneaut, OH",0.769
24033800109,"Laurel, MD",0.769
48039664400,"Freeport, TX",0.769
48121021619,"Lewisville, TX",0.769
37023020801,"Morganton, NC",0.769
12049970202,"Bowling Green, FL",0.769
53033005802,"Interbay, Seattle, WA",0.769
49035112402,"Midvale, UT",0.769
49035112608,"Sandy, UT",0.769
4013061030,"Sierra Montana, Surprise, AZ",0.769
23027043000,"Belfast, ME",0.769
40121486500,"McAlester, OK",0.7689
39095004600,"Birmingham, Toledo, OH",0.7689
24021775400,"Brunswick, MD",0.7689
45019002606,"West Ashley, Charleston, SC",0.7689
21191930100,"Butler, KY",0.7689
17031670500,"Englewood, Chicago, IL",0.7689
6077003305,"Stockton, CA",0.7689
51069050300,"Cross Junction, VA",0.7689
22105954700,"Ponchatoula, LA",0.7689
12011090102,"Hollywood Beach, Hollywood, FL",0.7689
36065026300,"Rome, NY",0.7689
39135480100,"Camden, OH",0.7689
