"tract","Name","%_Staying_in_Same_Commuting_Zone_as_Adults_rP_gP_pall"
4013111000,"Camelback East Village, Phoenix, AZ",0.7137
4013319202,"Tempe, AZ",0.7137
12095012403,"Northwest Orlando, Orlando, FL",0.7137
48141010325,"Montana East, El Paso, TX",0.7137
27037060805,"Apple Valley, MN",0.7137
25009252501,"Methuen, MA",0.7137
55073002300,"Athens, WI",0.7137
34023003201,"Woodbridge Township, NJ",0.7137
4013082025,"Coldwater Springs, Avondale, AZ",0.7137
13313001500,"Dalton, GA",0.7137
32003003419,"Las Vegas, NV",0.7137
6081609400,"San Carlos, CA",0.7137
48375011000,"Amarillo, TX",0.7137
17161024103,"Taylor Ridge, IL",0.7137
6061022800,"Stanford, Roseville, CA",0.7136
34011020100,"Bridgeton, NJ",0.7136
17031520600,"East Side, Chicago, IL",0.7136
6095251000,"Vallejo, CA",0.7136
12086012000,"Hialeah, FL",0.7136
49011126002,"Layton, UT",0.7136
51680000600,"College Hill, Lynchburg, VA",0.7136
36103147602,"Oakdale, NY",0.7136
28033071110,"Hernando, MS",0.7136
36119002405,"Dunwoodie, Yonkers, NY",0.7136
42091209202,"Stowe, PA",0.7136
36103111801,"Elwood, NY",0.7136
6065044602,"Ruth Hardy Park, Palm Springs, CA",0.7136
19113003002,"Cedar Rapids, IA",0.7136
22055001002,"Lafayette, LA",0.7136
5007021407,"Rogers, AR",0.7136
12103024901,"Pinellas Park, FL",0.7136
26125157400,"West Bloomfield Township, MI",0.7136
8031006901,"Goldsmith, Denver, CO",0.7136
47065011402,"Chattanooga, TN",0.7136
42101010600,"Haverford North, Philadelphia, PA",0.7135
6065040607,"Corona, CA",0.7135
6001434000,"San Leandro, CA",0.7135
19193000600,"Sioux City, IA",0.7135
36085017011,"Richmond County, NY",0.7135
13117130201,"Cumming, GA",0.7135
26049002600,"Flint, MI",0.7135
6059052421,"Northwood, Irvine, CA",0.7135
34033021500,"Salem County, NJ",0.7135
17197880204,"Romeoville, IL",0.7135
15003010601,"Kaneohe, HI",0.7135
51680000400,"Rivermont, Lynchburg, VA",0.7135
48491020703,"Interchange Business Park, Round Rock, TX",0.7135
51085320701,"Ashland, VA",0.7135
36061009900,"Midtown, New York, NY",0.7135
17121951800,"Sandoval, IL",0.7135
6067009321,"Sacramento, CA",0.7135
13005970100,"Alma, GA",0.7135
25021420302,"Randolph, MA",0.7135
19163012100,"Davenport, IA",0.7135
25027744300,"Milford, MA",0.7135
48245011700,"Downtown, Beaumont, TX",0.7135
36005005002,"Bronx County, NY",0.7135
36055014104,"Rochester, NY",0.7135
53033002700,"Green Lake, Seattle, WA",0.7135
18079960500,"North Vernon, IN",0.7135
26049010812,"Flint, MI",0.7135
21111009600,"Hayfield Dundee, Louisville, KY",0.7135
36047028000,"Kings County, NY",0.7135
45079003100,"Midtown - Downtown, Columbia, SC",0.7135
36121971100,"Bliss, NY",0.7135
1065040200,"Greensboro, AL",0.7135
18139974300,"Rushville, IN",0.7135
1003010904,"Robertsdale, AL",0.7135
34005703201,"Southampton Township, NJ",0.7135
17031062300,"Lake View, Chicago, IL",0.7135
36081116100,"Queens County, NY",0.7135
34027041400,"Denville, NJ",0.7135
36059303900,"Westbury, NY",0.7135
26049000400,"Flint, MI",0.7134
55079004900,"Sunset Heights, Milwaukee, WI",0.7134
6037401901,"Claremont, CA",0.7134
36061013200,"Upper East Side, New York, NY",0.7134
6037620400,"Manhattan Beach, CA",0.7134
39133600200,"Mantua, OH",0.7134
5007020302,"Rogers, AR",0.7134
49035113019,"Ivory Crossing, South Jordan, UT",0.7134
29095014905,"Blue Springs, MO",0.7134
36117020700,"Palmyra, NY",0.7134
39151710400,"Alliance, OH",0.7134
6071009707,"Apple Valley, CA",0.7134
4013116707,"Ahwatukee Foothills Village, Phoenix, AZ",0.7134
6059099235,"Huntington Beach, CA",0.7134
9001072100,"Brooklawn - St. Vincent, Bridgeport, CT",0.7134
23011022000,"Benton, ME",0.7134
51059461902,"Fairfax, VA",0.7134
48201410900,"Montrose, Houston, TX",0.7134
6085503322,"Alum Rock, San Jose, CA",0.7134
17197883303,"Minooka, IL",0.7133
36081085700,"Queens County, NY",0.7133
15003009200,"Wahiawa, HI",0.7133
6067007415,"Sacramento, CA",0.7133
36123150300,"Middlesex, NY",0.7133
4013319904,"South Tempe, Tempe, AZ",0.7133
45007010800,"Anderson, SC",0.7133
37183054112,"Knightdale, NC",0.7133
21209040502,"Georgetown, KY",0.7133
22055001802,"Lafayette, LA",0.7133
22109000402,"Houma, LA",0.7133
37145920400,"Roxboro, NC",0.7133
6001437800,"Whitman - Wocine, Hayward, CA",0.7133
36047087600,"Kings County, NY",0.7133
18175967400,"Salem, IN",0.7133
12095013201,"Azalea Park, FL",0.7133
17127970300,"Brookport, IL",0.7133
5007020603,"Bentonville, AR",0.7133
6059062621,"Laguna Hills, CA",0.7133
40079040302,"Poteau, OK",0.7133
48015760300,"Sealy, TX",0.7133
36081118900,"Queens County, NY",0.7133
36103169704,"Calverton, NY",0.7133
39165030200,"Franklin, OH",0.7133
48061010500,"Harlingen, TX",0.7133
55009001600,"Green Bay, WI",0.7133
36047024400,"Kings County, NY",0.7133
41005023403,"Sandy, OR",0.7133
34007603301,"Cherry Hill, NJ",0.7133
48201553200,"Houston, TX",0.7133
32003003239,"Las Vegas, NV",0.7133
34017017200,"Union City, NJ",0.7132
48355000800,"Central City, Corpus Christi, TX",0.7132
13223120502,"Dallas, GA",0.7132
29225470202,"Marshfield, MO",0.7132
48027021601,"Belton, TX",0.7132
35061970800,"Belen, NM",0.7132
51029930101,"Scottsville, VA",0.7132
48241950700,"Buna, TX",0.7132
42001030500,"Biglerville, PA",0.7132
6059052502,"Tustin, CA",0.7132
42091200104,"Montgomery County, PA",0.7132
45079010803,"Columbia, SC",0.7132
53033006700,"Queen Anne, Seattle, WA",0.7132
37021002604,"Leicester, NC",0.7132
34039032300,"Hillside, NJ",0.7132
26087330000,"Brown City, MI",0.7132
39041011604,"Sunbury, OH",0.7132
25025070800,"Columbus, Boston, MA",0.7132
4013217102,"South Scottsdale, Scottsdale, AZ",0.7132
22119032100,"Sibley, LA",0.7132
36047034700,"Kings County, NY",0.7132
48215022701,"Weslaco, TX",0.7132
26163561700,"Plymouth, MI",0.7132
36103190800,"Southampton, NY",0.7132
27163070104,"Forest Lake, MN",0.7132
4013811900,"Chandler, AZ",0.7132
42073000400,"New Castle, PA",0.7132
37057061100,"Thomasville, NC",0.7132
6013307102,"Antioch, CA",0.7132
48029182105,"Far West Side, San Antonio, TX",0.7132
5033020201,"Cedarville, AR",0.7132
26163564402,"Canton, MI",0.7131
48113017305,"Pecan Creek, Mesquite, TX",0.7131
17111870606,"McHenry, IL",0.7131
36047101600,"Kings County, NY",0.7131
37047930700,"Chadbourn, NC",0.7131
36047027300,"Kings County, NY",0.7131
48367140502,"Weatherford, TX",0.7131
39035192300,"Brooklyn Heights, OH",0.7131
1097007300,"Bayou La Batre, AL",0.7131
27163070501,"Stillwater, MN",0.7131
22087030203,"Chalmette, LA",0.7131
12103024200,"Harris Park, Saint Petersburg, FL",0.7131
12057001600,"Old Seminole Heights, Tampa, FL",0.7131
13173950100,"Stockton, GA",0.7131
17001000500,"Quincy, IL",0.7131
54043955800,"Ranger, WV",0.7131
39049007811,"Columbus, OH",0.7131
32031002706,"Sun Valley, NV",0.7131
12103020208,"Greater Pinellas Point, Saint Petersburg, FL",0.7131
6037910601,"Palmdale, CA",0.7131
22051020515,"Kenner, LA",0.7131
17031510100,"South Deering, Chicago, IL",0.7131
42091207500,"Harleysville, PA",0.7131
13097080602,"Douglasville, GA",0.7131
12097040901,"Kissimmee, FL",0.7131
34033021201,"Bridgeton, NJ",0.7131
17167002600,"Harvard Park, Springfield, IL",0.7131
6067007428,"Wood Leaf Village, Sacramento, CA",0.7131
51059491303,"Centreville, VA",0.713
45051060301,"Conway, SC",0.713
36081023500,"Queens County, NY",0.713
6059075506,"Tustin, CA",0.713
53011041320,"Vancouver, WA",0.713
34027040101,"Lincoln Park, NJ",0.713
23005003100,"Pleasantdale, South Portland, ME",0.713
54049020800,"Fairmont, WV",0.713
12057010808,"Tampa, FL",0.713
48141010322,"El Paso, TX",0.713
41005021700,"Milwaukie, OR",0.713
36055013506,"Rochester, NY",0.713
42045409400,"Havertown, PA",0.713
12031013502,"McGirts Creek, Jacksonville, FL",0.713
6075020300,"The Castro, San Francisco, CA",0.713
13023790200,"Cochran, GA",0.713
48085031506,"Allen, TX",0.713
55133201701,"River Heights, Muskego, WI",0.713
55021971000,"Rio, WI",0.713
42099030502,"New Bloomfield, PA",0.713
48325000500,"Hondo, TX",0.713
37023021302,"Bostic, NC",0.713
36103159412,"Manorville, NY",0.713
6037920017,"Santa Clarita, CA",0.713
17031710900,"Auburn Gresham, Chicago, IL",0.713
48439111306,"Mansfield, TX",0.713
53061052113,"Snohomish, WA",0.713
6071000815,"Upland, CA",0.713
36029008202,"Kenmore NW, Buffalo, NY",0.713
28045030602,"Kiln, MS",0.7129
17089852907,"Aurora, IL",0.7129
25027725100,"North Brookfield, North Brookfield, MA",0.7129
41047001701,"East Lancaster, Salem, OR",0.7129
6075012202,"Tenderloin, San Francisco, CA",0.7129
22033004504,"Broadmoor/Sherwood Forest, Baton Rouge, LA",0.7129
31055007317,"Omaha, NE",0.7129
26093743500,"Pinckney, MI",0.7129
1071950500,"Woodville, AL",0.7129
37101040201,"Middlesex, NC",0.7129
27019091202,"Cologne, MN",0.7129
39013011000,"Alledonia, OH",0.7129
51145500102,"Powhatan, VA",0.7129
6001427300,"West Alameda, Alameda, CA",0.7129
42091206400,"Trappe, PA",0.7129
47149042000,"Murfreesboro, TN",0.7129
6037301300,"Glenwood, Glendale, CA",0.7129
36081016600,"Queens County, NY",0.7129
12071000504,"Fort Myers, FL",0.7129
36043010502,"Mohawk, NY",0.7129
17119402400,"Alton, IL",0.7129
26117970700,"Gowen, MI",0.7129
45023020700,"Richburg, SC",0.7129
34039033300,"Union, NJ",0.7129
32031001901,"Sparks, NV",0.7129
40019892400,"Wilson, OK",0.7129
1101005700,"Ramer, AL",0.7129
6001430700,"Castro Valley, CA",0.7129
25027739200,"Shrewsbury, MA",0.7129
48245000900,"Beaumont, TX",0.7129
36103190603,"Hampton Bays, NY",0.7129
39037520100,"Ansonia, OH",0.7129
36093033002,"Schenectady, NY",0.7129
15003009704,"Waianae, HI",0.7129
33011001300,"Corey Square, Manchester, NH",0.7129
48113018402,"Garland, TX",0.7129
6067008705,"Anatolia Village, Rancho Cordova, CA",0.7129
19153010706,"Altoona, IA",0.7128
26081002500,"East Hills, Grand Rapids, MI",0.7128
53063000500,"Northtown, Spokane, WA",0.7128
28047002300,"Gulfport, MS",0.7128
37119001701,"Commonwealth Park, Charlotte, NC",0.7128
45063021306,"Gilbert, SC",0.7128
12095012306,"Orlando, FL",0.7128
6095251902,"Vallejo, CA",0.7128
1069042000,"Cottonwood, AL",0.7128
6073004600,"Golden Hill, San Diego, CA",0.7128
48439111013,"Crowley, TX",0.7128
36029015503,"Angola, NY",0.7128
12099002300,"Pleasant City, West Palm Beach, FL",0.7128
6077001102,"Stockton, CA",0.7128
12095014502,"Orlando, FL",0.7128
41005023401,"Boring, OR",0.7128
24005491202,"Towson, MD",0.7128
27037060734,"Eagan, MN",0.7127
36005004200,"Bronx County, NY",0.7127
45043920202,"Andrews, SC",0.7127
36075021101,"Fulton, NY",0.7127
36047012902,"Kings County, NY",0.7127
10003016200,"New Castle, DE",0.7127
51510200301,"Seminary Hill, Alexandria, VA",0.7127
36059301600,"Manhasset, NY",0.7127
6059063806,"Mesa Verde, Costa Mesa, CA",0.7127
28121020802,"Brandon, MS",0.7127
51059480901,"Herndon, VA",0.7127
17197880116,"Bolingbrook, IL",0.7127
20209044703,"I-435 West KC-KS, Kansas City, KS",0.7127
48047950200,"Falfurrias, TX",0.7127
6037143700,"Studio City, Los Angeles, CA",0.7127
10003013608,"Newark, DE",0.7127
47037015625,"Hermitage, Nashville, TN",0.7127
36047049200,"Kings County, NY",0.7127
41039004200,"Western, Eugene, OR",0.7127
34005702805,"Willingboro, NJ",0.7127
17035972500,"Toledo, IL",0.7127
13063040415,"Jonesboro, GA",0.7127
29189210928,"Florissant, MO",0.7127
47009011401,"Townsend, TN",0.7127
6059042326,"Laguna Niguel, CA",0.7127
17031691100,"South Side, Chicago, IL",0.7127
6041129000,"Sausalito, CA",0.7127
6071010022,"Hesperia, CA",0.7126
39089751600,"Newark, OH",0.7126
37129011100,"Jervay Place, Wilmington, NC",0.7126
13005970202,"Alma, GA",0.7126
37179021004,"Waxhaw, NC",0.7126
6019003104,"McLane, Clovis, CA",0.7126
40143008300,"Tulsa, OK",0.7126
22051028100,"Kenner, LA",0.7126
36085018100,"Richmond County, NY",0.7126
6065044932,"Cathedral City, CA",0.7126
26049000600,"Flint, MI",0.7126
36081019800,"Queens County, NY",0.7126
45035010503,"Summerville, SC",0.7126
39035178101,"Parma Heights, OH",0.7126
45063020507,"Lexington, SC",0.7126
23011010900,"Gardiner, ME",0.7126
24033805500,"Hyattsville, MD",0.7126
36059521902,"Massapequa, NY",0.7126
39095002300,"Warren Sherman, Toledo, OH",0.7126
36081044301,"Queens County, NY",0.7126
48215023103,"Mercedes, TX",0.7125
6059001102,"Los Nietos, La Habra, CA",0.7125
36081146700,"Queens County, NY",0.7125
27037060821,"Lakeville, MN",0.7125
48355000500,"Central City, Corpus Christi, TX",0.7125
13067031116,"Smyrna, GA",0.7125
24045010603,"Salisbury, MD",0.7125
12105013300,"Winter Haven, FL",0.7125
36085031901,"Richmond County, NY",0.7125
48041000900,"Bryan, TX",0.7125
28033070620,"Deerchase, Southaven, MS",0.7125
37101041001,"Clayton, NC",0.7125
6067009610,"Southwestern Sacramento, Sacramento, CA",0.7125
6059099225,"Fountain Valley, CA",0.7125
26087331000,"Otter Lake, MI",0.7125
34013011300,"East Orange, NJ",0.7125
12113010808,"Milton, FL",0.7125
6071006201,"Del Rosa, San Bernardino, CA",0.7125
12086012100,"Hialeah, FL",0.7125
39131952400,"Waverly, OH",0.7125
48113004600,"Oak Cliff, Dallas, TX",0.7125
31153010702,"Springfield, NE",0.7125
31055007409,"West Omaha, Omaha, NE",0.7125
6001437600,"Harder - Tennyson, Hayward, CA",0.7125
34015501201,"Sewell, Washington Township, NJ",0.7125
26125160500,"Southfield, MI",0.7125
48439121704,"Central Arlington, Arlington, TX",0.7125
39079957300,"Wellston, OH",0.7125
53053071503,"Parkland, WA",0.7124
42079214000,"Nanticoke, PA",0.7124
49035111904,"Millcreek, UT",0.7124
36081026300,"Queens County, NY",0.7124
39049007198,"Sunbury Woods, Westerville, OH",0.7124
35057963202,"Moriarty, NM",0.7124
25027736300,"Auburn, MA",0.7124
26049012907,"Swartz Creek, MI",0.7124
36047005900,"Kings County, NY",0.7124
21179930500,"Bardstown, KY",0.7124
36081113900,"Queens County, NY",0.7124
37019020404,"Brunswick County, NC",0.7124
39035173106,"Middleburg Heights, OH",0.7124
6037190201,"Central LA, Los Angeles, CA",0.7124
27053026713,"Maple Grove, MN",0.7124
17043846511,"Aurora, IL",0.7124
53035092000,"Seabeck, WA",0.7124
35061970404,"Los Lunas, NM",0.7124
6037910602,"Palmdale, CA",0.7124
18021040100,"Brazil, IN",0.7124
5083950100,"New Blaine, AR",0.7124
28033070630,"Southaven, MS",0.7124
12103026702,"Clearwater, FL",0.7124
4013614000,"Hillcrest Ranch Homeowners, Glendale, AZ",0.7124
6099003001,"Ceres, CA",0.7124
37081017200,"Whitsett, NC",0.7124
6037920116,"Castaic, CA",0.7123
25017382601,"Natick, MA",0.7123
42091200401,"Hatboro, PA",0.7123
39153532701,"Macedonia, OH",0.7123
36047043100,"Kings County, NY",0.7123
13135050537,"Duluth, GA",0.7123
32003004914,"Las Vegas, NV",0.7123
4013116604,"Laveen Village, Phoenix, AZ",0.7123
6059011710,"Placentia, CA",0.7123
26049000800,"Flint, MI",0.7123
12086004205,"Flamingo / Lummus, Miami Beach, FL",0.7123
10001043202,"Frederica, DE",0.7123
51087200305,"Henrico, VA",0.7123
5075470501,"Hoxie, AR",0.7123
54039012900,"South Charleston, WV",0.7123
6073008504,"Clairemont, San Diego, CA",0.7123
39035152301,"Euclid, OH",0.7123
1125010601,"Brookwood, AL",0.7123
42079214500,"Wilkes-Barre, PA",0.7123
17063000800,"Coal City, IL",0.7123
53011041110,"Vancouver, WA",0.7123
6065042715,"Lake Elsinore, CA",0.7123
19153004702,"Des Moines, IA",0.7123
48113001900,"Oak Lawn, Dallas, TX",0.7122
37009970800,"Crumpler, NC",0.7122
6037276100,"Los Angeles, CA",0.7122
36069050400,"Phelps, NY",0.7122
42017102500,"Sellersville, PA",0.7122
8123000100,"Greeley, CO",0.7122
