"tract","Name","Fraction_Single_Parents_in_2012-16"
36055008400,"Group 14621, Rochester, NY",0.7825
12086011300,"Homestead, FL",0.7825
26163506200,"Detroit, MI",0.7818
37165010300,"Laurinburg, NC",0.7804
26163545400,"Detroit, MI",0.78
26163501300,"Morningside, Detroit, MI",0.7787
39061027200,"South Fairmont, Cincinnati, OH",0.7784
39061006100,"Carthage, Cincinnati, OH",0.7771
44001030500,"Warren, RI",0.7768
36005014400,"Bronx County, NY",0.7762
36005018302,"Bronx County, NY",0.7753
29510106600,"Academy/Sherman Park, St. Louis, MO",0.7752
48029160501,"Edgewood, San Antonio, TX",0.7752
47157022022,"Whitehaven, Memphis, TN",0.7743
48439104604,"Mitchell Boulevard, Fort Worth, TX",0.7726
45045002105,"Greenville, SC",0.7712
17003957800,"Cairo, IL",0.771
39113003000,"Belmont, Dayton, OH",0.7709
4021941200,"Sacaton, AZ",0.7702
39113021800,"Dayton, OH",0.77
36061024302,"Upper Manhattan, New York, NY",0.7679
25009251100,"Lawrence, MA",0.7676
42101012100,"Wynnefield, Philadelphia, PA",0.7672
55079007000,"Harambee, Milwaukee, WI",0.7654
22033000601,"Mid City North, Baton Rouge, LA",0.7636
1081041400,"Opelika, AL",0.7591
36007000500,"Binghamton, NY",0.7589
24510200800,"Irvington, Baltimore, MD",0.7584
36061016200,"Upper Manhattan, New York, NY",0.7583
25009250300,"Lawrence, MA",0.7544
26163517100,"Lafayette Park, Detroit, MI",0.75
5035030102,"West Memphis, AR",0.7446
24033801808,"Hillcrest Heights, MD",0.7423
39049001400,"South Linden, Columbus, OH",0.7354
37167931201,"Albemarle, NC",0.7347
17163502900,"East Saint Louis, IL",0.7344
17113001500,"Bloomington, IL",0.734
21073070500,"Frankfort, KY",0.7333
24510151200,"Park Circle, Baltimore, MD",0.7308
36055011603,"Rochester, NY",0.7308
12009069902,"Indianola Estates, Merritt Island, FL",0.7292
1125012800,"Tuscaloosa, AL",0.728
9003504500,"Behind the Rocks, Hartford, CT",0.7263
13245010511,"Augusta, GA",0.725
9003473800,"Windsor, CT",0.7232
42045400302,"Lansdowne, PA",0.7228
5011950200,"Warren, AR",0.7219
9003510400,"East Hartford, CT",0.7205
12099004500,"Lake Worth, FL",0.7181
36007001100,"Downtown, Binghamton, NY",0.7179
18089041100,"Gary, IN",0.7149
51650011600,"Downtown Hampton, Hampton, VA",0.7137
6019002200,"Tower District, Fresno, CA",0.7127
24045000300,"Salisbury, MD",0.7108
22061960300,"Grambling, LA",0.7094
48201312900,"MacGregor, Houston, TX",0.709
36047089800,"Kings County, NY",0.7082
37067003701,"Winston-Salem, NC",0.708
1101000500,"Capitol Heights, Montgomery, AL",0.7076
6067002200,"Southwestern Sacramento, Sacramento, CA",0.7067
12086001003,"Miami, FL",0.7051
4019002602,"Mountain View, Tucson, AZ",0.705
39113070300,"Dayton, OH",0.7045
42101013800,"Brewerytown, Philadelphia, PA",0.7027
26049000500,"Flint, MI",0.6995
22071009700,"East Riverside, New Orleans, LA",0.6972
25013800700,"Brightwood, Springfield, MA",0.6967
47179060501,"Johnson City, TN",0.6962
25025082000,"Roxbury, Boston, MA",0.6911
48201550301,"Houston, TX",0.6901
55105001500,"Beloit, WI",0.69
37047930900,"Whiteville, NC",0.6889
36081033401,"Queens County, NY",0.6841
28097950300,"Winona, MS",0.6833
26125172400,"Oak Park, MI",0.6833
19193000600,"Sioux City, IA",0.6821
12011060305,"Inverrary, Lauderhill, FL",0.6821
39035161700,"Lakewood, OH",0.6787
13259950100,"Richland, GA",0.6786
40109108207,"Edmond, OK",0.6757
4025000801,"Prescott, AZ",0.6757
23013970700,"Rockland, ME",0.6742
20161000303,"Manhattan, KS",0.6739
22071007800,"Lower Garden District, New Orleans, LA",0.6721
24019970600,"Cambridge, MD",0.6709
37027030200,"Lenoir, NC",0.6704
29015460700,"Warsaw, MO",0.6703
6037231100,"South Los Angeles, Los Angeles, CA",0.6691
72113072704,"Ponce, PR",0.6652
17097862800,"North Chicago, IL",0.6632
25017311800,"Highlands, Lowell, MA",0.663
18097357100,"Fountain Square, Indianapolis, IN",0.6627
26163506900,"Detroit, MI",0.662
5119004108,"Little Rock, AR",0.6599
36047032500,"Kings County, NY",0.6576
21199930700,"Somerset, KY",0.6574
45083020301,"Spartanburg, SC",0.6543
34017002700,"West Side, Jersey City, NJ",0.6539
25009260100,"Haverhill, MA",0.6532
47157020621,"Memphis, TN",0.6517
28083950400,"Greenwood, MS",0.6513
42003468900,"Carnegie, PA",0.6495
48041001601,"College Station, TX",0.6494
12095016714,"Orlando, FL",0.6485
17031670300,"Englewood, Chicago, IL",0.646
17031825900,"Calumet City, IL",0.6437
6083002928,"Goleta, CA",0.6429
17031836500,"Bronzeville, Chicago, IL",0.6425
12069030106,"Eustis, FL",0.6421
34011020400,"Bridgeton, NJ",0.6401
12001001515,"Gainesville, FL",0.6398
20177002800,"Topeka, KS",0.6367
13021013900,"Macon, GA",0.6351
25027710700,"Fitchburg, MA",0.6349
5035030600,"Proctor, AR",0.6346
55079003300,"Arlington Gardens, Milwaukee, WI",0.6335
36055000200,"Edgerton, Rochester, NY",0.632
12057000401,"Tampa, FL",0.6314
29115490400,"Brookfield, MO",0.6308
22071012300,"Broadmoor, New Orleans, LA",0.6307
37181960400,"Henderson, NC",0.6296
72043954200,"Coamo, PR",0.6288
1047957100,"Sardis, AL",0.6283
39139001600,"Mansfield, OH",0.6272
36061021303,"Upper Manhattan, New York, NY",0.6269
32031003101,"Sparks, NV",0.6269
37159051303,"Salisbury, NC",0.6256
48485011500,"Wichita Falls, TX",0.6254
72025202800,"Caguas, PR",0.6238
47157020101,"Memphis, TN",0.6235
6037127520,"Van Nuys, Los Angeles, CA",0.6222
22119031900,"Minden, LA",0.622
36005006700,"Bronx County, NY",0.6203
17031670500,"Englewood, Chicago, IL",0.6203
39035101102,"Edgewater, Cleveland, OH",0.6201
53063000200,"Whitman, Spokane, WA",0.6199
42087960700,"Lewistown, PA",0.6189
72005401000,"Aguadilla Pueblo, PR",0.6181
12095012000,"Orlando, FL",0.618
36005039600,"Bronx County, NY",0.6155
6037224700,"South Los Angeles, Los Angeles, CA",0.6154
36061022500,"Harlem, New York, NY",0.6149
48355000500,"Central City, Corpus Christi, TX",0.6145
37153970900,"Hamlet, NC",0.6141
12011010307,"Deerfield Beach, FL",0.6138
36005039902,"Bronx County, NY",0.6136
13215010608,"Columbus, GA",0.6122
12103024701,"Pinellas Park, FL",0.6109
39153502600,"Goodyear Heights, Akron, OH",0.608
28119950300,"Lambert, MS",0.6074
53011041600,"Meadow Homes, Vancouver, WA",0.6071
34001000200,"Atlantic City, NJ",0.6059
29095013208,"Crossgates, Kansas City, MO",0.6057
26099255300,"Roseville, MI",0.6055
41051007400,"Northeast Portland, Portland, OR",0.6049
42101030501,"Lawncrest, Philadelphia, PA",0.6026
48141010203,"Anthony, TX",0.6023
35001003001,"Near North Valley, Albuquerque, NM",0.6015
36061017401,"East Harlem, New York, NY",0.6014
19157370400,"Grinnell, IA",0.601
42091205700,"Bridgeport, PA",0.5995
24033806712,"Greenbelt, MD",0.5994
6067008139,"Citrus Heights, CA",0.5988
8123001201,"Greeley, CO",0.5972
9009125400,"Ansonia, CT",0.597
51730811200,"Petersburg, VA",0.5969
13121008000,"Venetian Hills, Atlanta, GA",0.5956
39095005801,"Whitmer-Trilby, Toledo, OH",0.5949
6099001200,"Modesto, CA",0.5944
48385950100,"Leakey, TX",0.5943
12093910300,"Okeechobee, FL",0.5926
36005041800,"Bronx County, NY",0.5908
9001043700,"Norwalk, CT",0.5906
22017024106,"Jenkins Subdiv., Pinecroft Subdiv., Shreveport, LA",0.5906
26065003602,"Lansing, MI",0.5903
22033004204,"Baker, LA",0.5888
72005400700,"Aguadilla Pueblo, PR",0.5888
48029141000,"East Side, San Antonio, TX",0.5852
22009030900,"Simmesport, LA",0.585
45059920502,"Laurens, SC",0.584
5093010100,"Blytheville, AR",0.5839
48485011300,"Wichita Falls, TX",0.5826
17161023300,"Rock Island, IL",0.5822
6037533107,"Huntington Park, CA",0.5819
19163012501,"Davenport, IA",0.5814
22033003505,"Baton Rouge, LA",0.5802
19097950500,"Maquoketa, IA",0.5799
72127004500,"San Juan, PR",0.5794
12031016100,"Southside, Jacksonville, FL",0.5783
55079005100,"Dineen Park, Milwaukee, WI",0.5779
40143001200,"Crutchfield, Tulsa, OK",0.5765
48479001717,"Webb County, TX",0.5765
54059957400,"Williamson, WV",0.5758
12069030408,"Lady Lake, FL",0.5755
6037541001,"Gardena, CA",0.5745
12095017703,"Apopka, FL",0.5725
47165020300,"Portland, TN",0.5721
37023021100,"Hickory, NC",0.5699
72001956300,"Adjuntas, PR",0.5694
6037132502,"Reseda, Los Angeles, CA",0.5692
18167001300,"Sheridan Park, Terre Haute, IN",0.568
6037532900,"South Los Angeles, Los Angeles, CA",0.5675
6097153704,"Guerneville, CA",0.567
39033974800,"Crestline, OH",0.5654
12103026300,"Clearwater, FL",0.5652
1063060000,"Eutaw, AL",0.5649
6037195903,"Silver Lake, Los Angeles, CA",0.5648
37119004400,"Charlotte, NC",0.5643
34031175402,"Passaic, NJ",0.5634
47147080401,"Springfield, TN",0.5631
29189210921,"Florissant, MO",0.563
27053020302,"Minneapolis, MN",0.5617
18163002100,"Evansville, IN",0.5616
1097005000,"Mobile, AL",0.5612
10001040501,"Dover, DE",0.5601
55079015900,"Clarke Square, Milwaukee, WI",0.5598
55139001500,"Oshkosh, WI",0.5598
36117021200,"Newark, NY",0.5579
22107000100,"Newellton, LA",0.5576
42069102100,"Scranton, PA",0.5567
20209043903,"Coronado, Kansas City, KS",0.5567
12017450303,"Crystal River, FL",0.5564
36119003400,"South Side, Mount Vernon, NY",0.5556
12057004500,"Northeast MacFarlane, Tampa, FL",0.5546
29189213700,"St. Louis, MO",0.5528
17031230400,"Humboldt Park, Chicago, IL",0.5517
12117022201,"Winter Park, FL",0.551
18003011201,"Fort Wayne, IN",0.5504
25009206600,"Lynn, MA",0.5499
13089023313,"Lithonia, GA",0.5494
42079214400,"Nanticoke, PA",0.5482
22041950600,"Wisner, LA",0.5478
12103024410,"Saint Petersburg, FL",0.5473
42101027401,"North Philadelphia, Philadelphia, PA",0.5471
48113001002,"Knox / Henderson, Dallas, TX",0.5463
12001002219,"Gainesville, FL",0.546
40047000100,"Enid, OK",0.546
29510124300,"Benton Park, St. Louis, MO",0.5443
37183053507,"Russell Hills, Cary, NC",0.5437
39049007721,"Columbus, OH",0.5433
6037239320,"South Los Angeles, Los Angeles, CA",0.5427
35001000203,"Montgomery Park, Albuquerque, NM",0.5393
13121010515,"Fairburn, GA",0.5393
48439111524,"East Arlington, Arlington, TX",0.539
48487950500,"Vernon, TX",0.5378
17003957600,"Tamms, IL",0.5378
37067003903,"Winston-Salem, NC",0.5375
29149480100,"Alton, MO",0.5374
44007017900,"Woonsocket, RI",0.5373
23029955300,"Princeton, ME",0.537
6037535001,"South Los Angeles, Los Angeles, CA",0.5361
4013319908,"South Tempe, Tempe, AZ",0.5359
44007016700,"Pawtucket, RI",0.5347
42007605200,"Beaver Falls, PA",0.5345
12115001201,"Sarasota, FL",0.5326
23017966500,"Norway, ME",0.5322
28163950200,"Yazoo City, MS",0.5315
5103950400,"Camden, AR",0.5314
72115330300,"Quebradillas, PR",0.5305
40119010700,"Stillwater, OK",0.5302
28047003205,"Gulfport, MS",0.5302
48485010100,"Wichita Falls, TX",0.5301
72127009400,"San Juan, PR",0.5294
36047038300,"Kings County, NY",0.5294
12057011615,"Bay West Mobile, Tampa, FL",0.529
4013103609,"North Mountain Village, Phoenix, AZ",0.5287
18091042100,"La Porte, IN",0.5284
4027010905,"Fortuna Heights, Yuma, AZ",0.5281
9009171100,"Meriden, CT",0.5274
6037209510,"Central LA, Los Angeles, CA",0.5273
39049004500,"Highland West, Columbus, OH",0.5272
55079020300,"Morgandale, Milwaukee, WI",0.5262
48029140100,"Downtown, San Antonio, TX",0.5254
48355003203,"South Side, Corpus Christi, TX",0.5251
48139060400,"Waxahachie, TX",0.5248
48375012000,"Amarillo, TX",0.5243
42101033000,"Holmesburg, Philadelphia, PA",0.5231
12105013702,"Winter Haven, FL",0.5229
1107050100,"Reform, AL",0.5222
39049009250,"Glencoe, Columbus, OH",0.522
6037238000,"South Los Angeles, Los Angeles, CA",0.522
24043000900,"Hagerstown, MD",0.5212
6037234502,"South Los Angeles, Los Angeles, CA",0.5209
36113070500,"Glens Falls, NY",0.5196
13067031116,"Smyrna, GA",0.5194
42133022200,"Hanover, PA",0.5184
45019005100,"Anson Borough Homes, Charleston, SC",0.5181
6037609900,"San Pedro, Los Angeles, CA",0.5172
55025011506,"Sun Prairie, WI",0.516
41041950304,"Lincoln City, OR",0.515
42079216700,"Freeland, PA",0.5144
27137012800,"Mountain Iron, MN",0.5142
6025012301,"Imperial, CA",0.5137
34007607702,"Lindenwold, NJ",0.5136
6071011204,"Big Bear, CA",0.512
19033950102,"Mason City, IA",0.5119
37035010201,"Conover, NC",0.5115
49035100307,"Westpointe, Salt Lake City, UT",0.5114
12047960100,"Jasper, FL",0.5113
51770000400,"Roanoke, VA",0.5108
35013001706,"Sunland Park, NM",0.5107
53035080300,"Bremerton, WA",0.5102
23017965500,"Rumford, Rumford, ME",0.5097
35013001104,"Las Cruces, NM",0.5097
13145120198,"Pine Mountain, GA",0.5092
6037212305,"Central LA, Los Angeles, CA",0.5086
26165380300,"Harrietta, MI",0.5085
55117000800,"The Flats, Sheboygan, WI",0.5082
47037013300,"Urbandale Nations, Nashville, TN",0.5074
40109107222,"Central Oklahoma City, Oklahoma City, OK",0.5073
48439122200,"Central Arlington, Arlington, TX",0.5055
39017010901,"Hamilton, OH",0.5052
55013970700,"Webster, WI",0.505
37067003314,"Kernersville, NC",0.5046
42005951100,"Kittanning, PA",0.5042
42129805400,"Monessen, PA",0.5034
6037269904,"Palms, Los Angeles, CA",0.5033
4013115600,"Liberty, Phoenix, AZ",0.5029
39093023500,"Lorain, OH",0.5025
36111953800,"Marlboro, NY",0.5012
48439106004,"Fort Worth, TX",0.5005
25017351300,"Prospect Hill, Somerville, MA",0.5
12011040503,"East Fort Lauderdale, Fort Lauderdale, FL",0.5
6073021900,"National City, CA",0.5
36047114202,"Kings County, NY",0.4983
38035010804,"Grand Forks, ND",0.4977
1083020700,"Athens, AL",0.497
27063480400,"Jackson, MN",0.4961
36045061400,"Watertown, NY",0.4956
27147960600,"Owatonna, MN",0.4948
37051003307,"Seventy-First, Fayetteville, NC",0.4938
36081020200,"Queens County, NY",0.4937
22073000100,"Garden District, Monroe, LA",0.4924
53053063501,"South End, Tacoma, WA",0.4908
48303010402,"Lubbock, TX",0.4901
36103122502,"West Babylon, NY",0.4901
12021011201,"Urban Estates, Naples, FL",0.4894
26075001200,"Jackson, MI",0.489
6001423901,"South Berkeley, Berkeley, CA",0.4884
55067960600,"Antigo, WI",0.488
53057940500,"Anacortes, WA",0.4874
54107000802,"Parkersburg, WV",0.487
46029954400,"Watertown, SD",0.4863
12086000607,"Hialeah, FL",0.4842
32003000525,"Las Vegas, NV",0.4828
6037551101,"Downey, CA",0.4823
45015020401,"Cordesville, SC",0.4823
6053011101,"Soledad, CA",0.4821
13217100501,"Covington, GA",0.4817
17031821402,"Calumet Park, IL",0.4813
41015950100,"Port Orford, OR",0.4812
34025806501,"Monmouth County, NJ",0.481
4019003400,"Tucson, AZ",0.4806
47037010702,"Madison, Nashville, TN",0.4791
29217950400,"Nevada, MO",0.4788
4021001404,"Casa Grande, AZ",0.4787
12011040502,"Central Beach Alliance, Fort Lauderdale, FL",0.4765
46037952900,"Waubay, SD",0.4757
18085961900,"Warsaw, IN",0.4746
6013359104,"Hercules, CA",0.4743
39061021505,"Cincinnati, OH",0.4737
42103950501,"Hawley, PA",0.4727
42045403601,"Norwood, PA",0.4718
6059076000,"Orange, CA",0.4718
45083022003,"Spartanburg, SC",0.4716
26017285100,"Essexville, MI",0.4716
48113016626,"Cedar Hill, TX",0.4714
20173006500,"Planeview United, Wichita, KS",0.4711
6097152201,"Junior College Neighborhood Association, Santa Rosa, CA",0.4699
36081025800,"Queens County, NY",0.4698
13067031507,"Powder Springs, GA",0.4689
42077001700,"Eighth Ward, Allentown, PA",0.4685
23031025202,"Biddeford, ME",0.467
29186960200,"Ste. Genevieve, MO",0.467
48167725200,"Galveston, TX",0.4669
42103950102,"Shohola, PA",0.4667
48491021502,"Chapel Hill North, Round Rock, TX",0.4667
36113070400,"Glens Falls, NY",0.4665
17031710400,"South Side, Chicago, IL",0.4658
6037433503,"El Monte City, South El Monte, CA",0.4655
39017012300,"Middletown, OH",0.4652
18163002900,"Westside, Evansville, IN",0.4651
36013035500,"Dunkirk, NY",0.465
36061002601,"Alphabet City, New York, NY",0.4647
25025160601,"Chelsea, MA",0.4636
6097150701,"Petaluma, CA",0.4628
37045951300,"Shelby, NC",0.4626
18065976500,"New Castle, IN",0.4621
6071004510,"San Bernardino, CA",0.4619
17099964200,"Streator, IL",0.4612
54109003200,"Corinne, WV",0.4607
42101011700,"West Philadelphia, Philadelphia, PA",0.4603
24033800601,"Greater Upper Marlboro, Upper Marlboro, MD",0.4593
36005006100,"Bronx County, NY",0.4592
72021030904,"Bayamón, PR",0.4588
34037371200,"Sussex, NJ",0.4588
53029970700,"Oak Harbor, WA",0.4583
22071002504,"Gentilly, New Orleans, LA",0.4583
28049010600,"Edwards, MS",0.4581
22055001903,"Duson, LA",0.4578
1107050300,"Carrollton, AL",0.4563
5125010101,"Benton, AR",0.4558
41059950400,"Pendleton, OR",0.4556
12086010009,"Miami Gardens, FL",0.4541
48355003601,"Calallen, Corpus Christi, TX",0.4536
18033020300,"Butler, IN",0.4535
51041100505,"Chester, VA",0.4523
26081013600,"Godwin Heights, Grand Rapids, MI",0.4523
6073019601,"Vista, CA",0.4509
6099001500,"Modesto, CA",0.4505
51650012000,"Wythe, Hampton, VA",0.4502
51710005903,"Foxhall, Norfolk, VA",0.4495
39123051200,"Port Clinton, OH",0.4486
36061024100,"Upper Manhattan, New York, NY",0.448
26121003200,"Wolf Lake, Muskegon, MI",0.4477
51570830500,"Colonial Heights, VA",0.4476
29510103600,"Clifton Heights, St. Louis, MO",0.4472
12086010609,"Cutler Bay, FL",0.4462
12109020200,"St. Augustine, FL",0.4455
27003051304,"Columbia Heights, MN",0.4449
24510270502,"North Harford Road, Baltimore, MD",0.4444
42091207300,"Telford, PA",0.4437
1089001302,"Huntsville, AL",0.4434
39009972700,"Nelsonville, OH",0.4434
6031001402,"Corcoran, CA",0.4431
27075370400,"Two Harbors, MN",0.4429
41019030000,"Drain, OR",0.4416
42003468700,"Carnegie, PA",0.4416
24003740305,"Odenton, MD",0.4414
6005000401,"Jackson, CA",0.4411
28075010202,"Meridian, MS",0.4407
20103070700,"Leavenworth, KS",0.4407
72109290300,"Patillas, PR",0.4405
8041006502,"Colorado Springs, CO",0.44
35001004717,"Tres Placitas, Albuquerque, NM",0.4397
41035971500,"Klamath Falls, OR",0.4397
48029170300,"Inner West Side, San Antonio, TX",0.4395
6029003303,"Maricopa, CA",0.4394
51700032124,"McIntosh, Newport News, VA",0.4388
6067004802,"Lindale, Sacramento, CA",0.4384
72009250600,"Aibonito, PR",0.4382
6073010502,"Imperial Beach, CA",0.4382
42101008601,"Garden Court, Philadelphia, PA",0.4375
27031480100,"Grand Marais, MN",0.437
48029151900,"Southside, San Antonio, TX",0.4363
4025000605,"Granville, Prescott Valley, AZ",0.4356
29073960400,"Owensville, MO",0.4353
26025003100,"Homer, MI",0.4348
42071012301,"Ephrata, PA",0.4341
6067006400,"North Sacramento, Sacramento, CA",0.434
22097961000,"Eunice, LA",0.434
39049006372,"Northwest Columbus, Dublin, OH",0.4337
24017850801,"Waldorf, MD",0.4335
6037701502,"Downtown, Santa Monica, CA",0.4328
6097152501,"Santa Rosa, CA",0.4322
24510250103,"Violetville, Baltimore, MD",0.4322
26065003200,"Lansing, MI",0.4312
13143010301,"Bremen, GA",0.4311
47125100400,"Clarksville, TN",0.4308
42003472300,"Pittsburgh, PA",0.4307
6019003500,"Fresno, CA",0.4306
6067005904,"Parkland Estates, Sacramento, CA",0.4303
6017030302,"Al Tahoe, South Lake Tahoe, CA",0.4301
1043965700,"Bremen, AL",0.4294
45023020100,"Chester, SC",0.4294
12086008418,"Miami, FL",0.427
17031825303,"Tinley Park, IL",0.427
12086017100,"Miami, FL",0.4267
6037543905,"Carson, CA",0.4264
45077010804,"Easley, SC",0.4262
42111021902,"Confluence, PA",0.4262
13057090400,"Canton, GA",0.4254
12111381804,"Port St. Lucie, FL",0.4253
48201432500,"Westside, Houston, TX",0.425
48039663400,"Lake Jackson, TX",0.4244
12113010502,"Milton, FL",0.4242
17075950900,"Milford, IL",0.4232
32003003238,"Las Vegas, NV",0.4229
42101037900,"North Philadelphia, Philadelphia, PA",0.4221
27053110400,"Minneapolis, MN",0.4211
17057953600,"Canton, IL",0.4207
35013001707,"Sunland Park, NM",0.4205
25015821700,"Northampton, MA",0.4204
51750010200,"Radford, VA",0.4202
22093040700,"Vacherie, LA",0.4188
51035080200,"Hillsville, VA",0.4188
54037972505,"Charles Town, WV",0.4187
25025170800,"Revere, MA",0.4172
47157021137,"Cordova, Memphis, TN",0.4168
6001437102,"Glen Eden, Hayward, CA",0.4167
17031814600,"Berwyn, IL",0.4164
17103000400,"Dixon, IL",0.4159
36025970600,"Walton, NY",0.4158
6095251200,"Vallejo, CA",0.4153
48275950100,"Knox City, TX",0.4146
6045010200,"Laytonville, CA",0.4144
39125960400,"Paulding, OH",0.4143
25027709400,"Leominster, MA",0.4142
42033331402,"Curwensville, PA",0.414
47157020634,"Bartlett Woodlands East, Memphis, TN",0.4139
13121008904,"Hanover West, Atlanta, GA",0.4136
47117955100,"Lewisburg, TN",0.4135
31109003103,"West Lincoln, Lincoln, NE",0.4122
19153005000,"River Bend, Des Moines, IA",0.4121
48423000300,"Tyler, TX",0.4118
6029005802,"Rosamond, CA",0.4118
29209090200,"Cape Fair, MO",0.4118
41019040000,"Oakland, OR",0.4118
53053072309,"University Place, WA",0.4108
