"tract","Name","Individual_Income_Excluding_Spouse_rP_gF_pall"
6075023400,"Bayview, San Francisco, CA",25898
20059954300,"Ottawa, KS",25897
20009971800,"Great Bend, KS",25897
6055200501,"Napa, CA",25897
36085020700,"Richmond County, NY",25897
6037211922,"Central LA, Los Angeles, CA",25897
17201003711,"Rockford, IL",25897
26007000100,"Herron, MI",25896
51177020201,"Fredericksburg, VA",25895
39151710900,"Louisville, OH",25895
27137002600,"Lincoln Park, Duluth, MN",25895
27035950700,"Crosby, MN",25895
17109010600,"Macomb, IL",25895
12017451102,"Inverness, FL",25895
39049008380,"Southwest Columbus, Grove City, OH",25895
29095009700,"Legacy East, Kansas City, MO",25894
6029005700,"Edwards, Edwards Air Force Base, CA",25894
24510160500,"Bridgeview-Greenlawn, Baltimore, MD",25894
33015063001,"Seabrook, NH",25894
48029181715,"Great Northwest, San Antonio, TX",25894
48439100601,"Lakeside, TX",25893
42129805000,"Herminie, PA",25893
21071920100,"Prestonsburg, KY",25893
17161021000,"East Moline, IL",25893
12086000216,"North Miami Beach, FL",25893
33003956400,"Center Tuftonboro, Tuftonboro, NH",25893
42129802600,"Jeannette, PA",25892
48113012209,"Dallas, TX",25892
17099962600,"Ottawa, IL",25892
6111004504,"Pleasant Valley Estates, Oxnard, CA",25892
55079003100,"Lincoln Creek, Milwaukee, WI",25892
36005018102,"Bronx County, NY",25892
26093713300,"Howell, MI",25892
32003003426,"Las Vegas, NV",25891
36005020501,"Bronx County, NY",25891
37067003106,"Belews Creek, NC",25891
6059088701,"Garden Grove, CA",25891
26163554200,"Redford Charter Township, MI",25891
39061026101,"Harrison, OH",25891
53011041323,"Mountain View, Vancouver, WA",25891
6059087505,"Hermosa Village, Anaheim, CA",25891
36029015504,"Angola, NY",25890
48085030406,"Chapel Creek, Frisco, TX",25890
39155931200,"Vienna, Vienna Center, OH",25890
6037407702,"La Puente, CA",25890
37183052802,"Echo Heights, Raleigh, NC",25889
21093001401,"Elizabethtown, KY",25889
48201232701,"Northeast Houston, Houston, TX",25889
48113006100,"Oak Cliff, Dallas, TX",25889
55073000601,"Wausau, WI",25889
9001073300,"Boston Ave - Mill Hill, Bridgeport, CT",25888
12035060304,"Flagler Beach, FL",25888
18109510201,"Mooresville, IN",25888
36005021601,"Bronx County, NY",25887
39089755300,"Johnstown, OH",25887
55077960100,"Westfield, WI",25887
35001000126,"Collier Addition, Albuquerque, NM",25887
33013033000,"Chichester, NH",25887
36075021605,"Oswego, NY",25886
42025020900,"Palmerton, PA",25886
26163569900,"Garden City, MI",25886
31109001003,"Bethany, Lincoln, NE",25885
12005001404,"St. Andrews Bay, Lynn Haven, FL",25885
29101960300,"Warrensburg, MO",25885
6077003802,"Weston Ranch, Stockton, CA",25884
20005081700,"Atchison, KS",25883
39025041200,"Cincinnati, OH",25883
6037570901,"Lakewood, CA",25883
48201331601,"South Acres/ Crestmont Park, Houston, TX",25882
4003001402,"Fort Huachuca, Sierra Vista, AZ",25882
48113007811,"Lake Highlands, Dallas, TX",25880
15009030202,"Haiku, Haiku-Pauwela, HI",25880
48303001707,"Lubbock, TX",25880
6059001901,"Fullerton, CA",25880
47113001700,"Denmark, TN",25880
17031580502,"Brighton Park, Chicago, IL",25880
26163574202,"Dearborn, MI",25879
36055009302,"East Avenue, Rochester, NY",25879
13121010516,"College Park, GA",25879
40151954200,"Alva, OK",25879
6099003202,"Patterson, CA",25879
5119002405,"Westwood Pecan Lake, Little Rock, AR",25879
39155930800,"Warren, OH",25879
36047111800,"Kings County, NY",25879
26037010600,"Fowler, MI",25878
42051262100,"Uniontown, PA",25878
48085032013,"Jefferson At Spring Creek - Apartments, Plano, TX",25878
44007017600,"Woonsocket, RI",25878
6073018608,"North Valley, Oceanside, CA",25877
24033801805,"Temple Hills, MD",25877
4025001102,"Prescott, AZ",25876
42121201400,"Kennerdell, PA",25876
9001071400,"Downtown, Bridgeport, CT",25876
8101002801,"Highland Park, Pueblo, CO",25876
39147962800,"Fostoria, OH",25876
39129021500,"Circleville, OH",25875
31153010401,"Bellevue, NE",25875
48121021635,"Far North Dallas, Dallas, TX",25875
39155930600,"Southington, OH",25874
24021752900,"Sabillasville, MD",25874
26163522000,"Core City, Detroit, MI",25874
6067005505,"Sacramento, CA",25874
17031671900,"Englewood, Chicago, IL",25874
4013104302,"North Mountain Village, Phoenix, AZ",25874
17005951300,"Greenville, IL",25874
12099004101,"West Palm Beach, FL",25874
18097356200,"Mile Square, Indianapolis, IN",25873
32005001200,"Gardnerville, NV",25873
18159020300,"Tipton, IN",25873
51041100820,"Chesterfield, VA",25873
25025050101,"Eagle Hill, Boston, MA",25873
42091200902,"Lansdale, PA",25872
42071014501,"Holtwood, PA",25872
48215023509,"McAllen, TX",25872
4019004613,"Tucson, AZ",25872
26163515700,"Detroit, MI",25872
51087201202,"Highland Springs, VA",25871
12033003203,"Northwest Pensacola, Pensacola, FL",25871
41051004002,"North Portland, Portland, OR",25871
6079012000,"Grover Beach, CA",25871
42021010500,"Johnstown, PA",25870
42007605300,"Wampum, PA",25870
51013101703,"Radnor - Fort Myer Heights, Arlington, VA",25870
8089968500,"La Junta, CO",25870
13247060307,"Conyers, GA",25869
6075023102,"Bayview, San Francisco, CA",25869
8014030000,"Broomfield, CO",25868
12005001301,"Camryn's Crossing, Panama City, FL",25868
21067004104,"Whispering Hills, Lexington, KY",25868
6037532002,"South Montebello, Montebello, CA",25867
39049007954,"Hilliard Green, Hilliard, OH",25867
51800075801,"Suffolk, VA",25867
48141010311,"Indian Ridge North, El Paso, TX",25867
34017002700,"West Side, Jersey City, NJ",25866
17071973400,"Gladstone, IL",25866
17031491100,"South Side, Chicago, IL",25866
17119400951,"Granite City, IL",25866
45051080101,"Galivants Ferry, SC",25866
39089756201,"Reynoldsburg, OH",25866
33009960500,"North Woodstock, Woodstock, NH",25866
55005000800,"Cameron, WI",25866
26065006001,"Stockbridge, MI",25865
48113014204,"Irving, TX",25865
6077004201,"Lodi, CA",25865
26115833600,"Erie, MI",25865
6037910201,"Palmdale, CA",25864
6085501200,"Central San Jose, San Jose, CA",25864
51143010200,"Hurt, VA",25864
27137003800,"New Duluth, Duluth, MN",25864
15003008001,"Pearl City, HI",25864
1101005604,"Pike Road, AL",25864
6071001104,"Ontario, CA",25864
17167004000,"Buffalo, IL",25864
12105011832,"Highland City, FL",25863
12033001103,"Northeast Pensacola, Pensacola, FL",25863
22033003909,"Baton Rouge, LA",25863
18061060500,"Corydon, IN",25863
17091010601,"Bourbonnais, IL",25863
17031030102,"Edgewater, Chicago, IL",25863
12071010601,"Caloosahatchee, Cape Coral, FL",25862
16057005700,"Genesee, ID",25862
51083930302,"South Boston, VA",25862
17105960700,"Pontiac, IL",25862
41009970300,"Rainier, OR",25861
1025957601,"Thomasville, AL",25861
6013306004,"Antioch, CA",25861
42075003600,"Lebanon, PA",25861
18039001801,"Elkhart, IN",25861
36067011102,"Liverpool, NY",25861
26145012700,"Chesaning, MI",25861
39153520103,"Cuyahoga Falls, OH",25861
22055001410,"Youngsville, LA",25861
15003009300,"Wahiawa, HI",25861
39095010100,"Oregon, OH",25860
53017950400,"East Wenatchee, WA",25860
20113788200,"Lindsborg, KS",25860
42115032300,"Susquehanna, PA",25860
29099700115,"Arnold, MO",25860
26077001300,"Parchment, MI",25859
37147001402,"Ayden, NC",25859
18141011801,"South Bend, IN",25859
36047119600,"Kings County, NY",25859
12103026817,"Safety Harbor, FL",25858
12127080201,"Fairwinds Estates, Ormond Beach, FL",25857
48091310604,"Canyon Lake, TX",25856
35001000601,"Jerry Cline Park, Albuquerque, NM",25856
37179020502,"Monroe, NC",25855
39037555000,"Greenville, OH",25855
6067008120,"Tempo, Citrus Heights, CA",25854
29007950500,"Mexico, MO",25854
46099000401,"Sioux Falls, SD",25854
17161020200,"Silvis, IL",25854
12073002207,"Tallahassee, FL",25853
42107002100,"Pottsville, PA",25853
36123150200,"Penn Yan, NY",25853
42127960600,"Hawley, PA",25853
34013018200,"City of Orange, NJ",25853
41003001001,"Corvallis, OR",25853
17109011100,"Colchester, IL",25853
48141010330,"Eastview, El Paso, TX",25853
4013050607,"Buckeye, AZ",25852
8087000600,"Fort Morgan, CO",25851
40145030800,"Coweta, OK",25851
36067002901,"Westside, Syracuse, NY",25851
39159050400,"Marysville, OH",25851
19193001900,"Sioux City, IA",25851
39035123501,"Jefferson, Cleveland, OH",25850
4013092718,"Cortina HOA, Glendale, AZ",25850
34005702603,"Mount Holly, NJ",25850
36029015503,"Angola, NY",25850
54039010702,"Charleston, WV",25850
4013611100,"Westwing Mountain, Peoria, AZ",25849
20037957400,"Pittsburg, KS",25849
42069101100,"Scranton, PA",25849
13179010102,"Fort Stewart, GA",25848
19113003002,"Cedar Rapids, IA",25848
6037576602,"Alamitos Beach, Long Beach, CA",25848
29095014105,"Blue Springs, MO",25848
48219950600,"Ropesville, TX",25847
6107001704,"Visalia, CA",25847
42017100303,"Bristol, PA",25847
51710006605,"Camellia Shores, Norfolk, VA",25846
6037269906,"Palms, Los Angeles, CA",25846
12011020404,"North Lauderdale, FL",25846
48201452900,"Alief, Houston, TX",25846
32003005432,"River Mountain, Henderson, NV",25846
18089021500,"Hammond, IN",25845
36049950100,"Croghan, NY",25845
41047002000,"South Gateway, Salem, OR",25845
48361021300,"Orange, TX",25845
26105950300,"Ludington, MI",25845
6087120400,"Boulder Creek, CA",25845
54029021100,"New Cumberland, WV",25844
21093001100,"Elizabethtown, KY",25844
48113015305,"Lamar Brown, Irving, TX",25844
55139002500,"Appleton, WI",25844
34025811502,"Howell, NJ",25844
55083100300,"Lakewood, WI",25844
39085204700,"Painesville, OH",25844
41047001601,"Northgate, Salem, OR",25843
36055003500,"Highland Park, Rochester, NY",25843
17031243500,"West Town, Chicago, IL",25843
12031015600,"Arlington, Jacksonville, FL",25843
39095007902,"Franklin Park, Toledo, OH",25843
53033027300,"SeaTac, WA",25843
48441012400,"Red Bud Area, Abilene, TX",25842
22071001744,"Little Woods, New Orleans, LA",25842
39099810100,"Campbell, OH",25842
6037231400,"Leimert Park, Los Angeles, CA",25842
2122000700,"Soldotna, AK",25841
15003008302,"Ewa, Ewa Beach, HI",25841
39147963300,"Tiffin, OH",25841
4013814400,"Gilbert, AZ",25841
21217920300,"Campbellsville, KY",25841
25025090400,"Roxbury, Boston, MA",25841
12031014001,"Beaches, Neptune Beach, FL",25839
47065011314,"Ooltewah, TN",25839
6037134201,"Canoga Park, Los Angeles, CA",25838
1077011101,"Florence, AL",25838
39129021700,"Circleville, OH",25838
26125138100,"South Lyon, MI",25838
48013960402,"Pleasanton, TX",25838
23025966200,"Bingham, ME",25838
27153790100,"Staples, MN",25837
26163542200,"Grandmont - Rosedale, Detroit, MI",25837
50015953000,"Eden, VT",25836
2020002601,"Abbott Loop, Anchorage, AK",25836
42125742200,"Washington, PA",25836
13135050522,"Lawrenceville, GA",25836
17031825802,"Calumet City, IL",25836
17105960400,"Flanagan, IL",25836
13057090501,"Canton, GA",25836
34005702208,"Burlington County, NJ",25836
22073005204,"West Monroe, LA",25836
49035110200,"Canyon Rim, Salt Lake City, UT",25835
45019002006,"James Island, Charleston, SC",25835
36029005000,"North Delaware, Buffalo, NY",25835
34015501704,"Franklinville, Franklin, NJ",25834
36005027300,"Bronx County, NY",25834
45063020604,"Cayce, SC",25834
48147950300,"Savoy, TX",25834
12019030802,"Orange Park, FL",25834
6037186401,"Northeast Los Angeles, Los Angeles, CA",25834
48331950700,"Rockdale, TX",25833
2220000200,"Sitka, AK",25832
27057070300,"Laporte, MN",25832
17167000100,"Springfield, IL",25832
55067960300,"Antigo, WI",25831
36047110400,"Kings County, NY",25831
17099962200,"Ottawa, IL",25831
53033003200,"Old Ballard, Seattle, WA",25831
42101011500,"Overbrook, Philadelphia, PA",25831
55069960200,"Tomahawk, WI",25830
29095012600,"Raytown, MO",25830
6037433902,"El Monte, CA",25829
18065976400,"New Castle, IN",25829
17031410500,"Hyde Park, Chicago, IL",25829
39147962600,"Green Springs, OH",25829
55135100600,"Waupaca, WI",25829
1101005301,"Montgomery, AL",25829
37083930700,"Littleton, NC",25828
34017013600,"Harrison, NJ",25828
24510260203,"Frankford, Baltimore, MD",25828
48027023300,"Killeen, TX",25828
26151970500,"Port Sanilac, MI",25828
41051009907,"Gresham Butte, Gresham, OR",25828
6037128220,"Van Nuys, Los Angeles, CA",25828
12095013603,"Southeast Orlando, Orlando, FL",25828
36069050301,"Clifton Springs, NY",25828
39017010901,"Hamilton, OH",25827
35013001104,"Las Cruces, NM",25827
18097354200,"Mile Square, Indianapolis, IN",25827
6083001000,"Santa Barbara, CA",25827
25005613800,"Taunton, MA",25827
42133023100,"Red Lion, PA",25827
34029720103,"Manchester Township, NJ",25827
17121952200,"Salem, IL",25826
42033331200,"Clearfield, PA",25826
56025001000,"Casper, WY",25826
42027010500,"Julian, PA",25826
17031380200,"Bronzeville, Chicago, IL",25826
12021010412,"Rural Estates, Naples, FL",25826
5139950800,"El Dorado, AR",25826
1065040200,"Greensboro, AL",25825
6059086501,"Anaheim Colony Historic District, Anaheim, CA",25824
6067009332,"Elk Grove, CA",25824
24510260202,"Parkside, Baltimore, MD",25824
41051001802,"Southeast Portland, Portland, OR",25824
17175951500,"Wyoming, IL",25824
6073020806,"Ramona, Ramona, CA",25824
48041001301,"University Park, College Station, TX",25824
12101032005,"Wesley Chapel, FL",25823
53035091700,"Bremerton, WA",25823
42111021400,"Berlin, PA",25823
48029180702,"Northwest Side, San Antonio, TX",25823
4019004022,"Tucson, AZ",25822
48201343100,"Fairmont Park West, La Porte, TX",25822
48273020400,"Kingsville, TX",25822
8031008390,"Green Valley Ranch, Denver, CO",25822
53011040412,"Pleasant Valley, Ridgefield, WA",25822
34029731103,"Toms River, NJ",25822
12057013411,"Riverview, FL",25822
6037432700,"El Monte City, El Monte, CA",25822
47157021135,"Cordova, Memphis, TN",25821
18097330500,"Devington, Indianapolis, IN",25821
36047085800,"Kings County, NY",25821
32003005501,"Boulder City, NV",25821
12009063107,"Coral Springs, Melbourne, FL",25820
10005051305,"Selbyville, DE",25820
42129804900,"New Stanton, PA",25820
34001012702,"Somers Point, NJ",25820
17031020901,"West Ridge, Chicago, IL",25820
6001428700,"Alameda, CA",25820
36005003800,"Bronx County, NY",25820
17031816402,"Melrose Park, IL",25819
6001436800,"Santa Clara, Hayward, CA",25819
48439105704,"Fort Worth, TX",25819
42077005100,"Slatington, PA",25819
36061030300,"Inwood, New York, NY",25819
22033004009,"Baton Rouge, LA",25819
39113021800,"Dayton, OH",25818
12099006906,"Delray Beach, FL",25818
37067003804,"Winston-Salem, NC",25818
40037021201,"Sapulpa, OK",25818
23027044000,"Lincolnville, ME",25818
6071001704,"Ontario, CA",25818
53011040905,"Ridgefield, WA",25818
51650010800,"Phoebus, Hampton, VA",25818
37085070904,"Angier, NC",25817
34039031601,"Elizabeth, NJ",25817
27021960200,"Longville, MN",25817
51009010503,"Madison Heights, VA",25817
6111001001,"Oak View, CA",25817
17031031000,"Uptown, Chicago, IL",25817
36033950100,"Burke, NY",25816
55081950200,"Sparta, WI",25816
26065005900,"Williamston, MI",25816
6073021205,"Alpine, CA",25816
29159480300,"Sedalia, MO",25816
48375010100,"Amarillo, TX",25815
37147000400,"Greenville, NC",25815
6037550201,"Norwalk, CA",25815
17031431200,"South Side, Chicago, IL",25815
37063000302,"Durham, NC",25815
6065940900,"Cathedral City, CA",25815
1003010705,"Daphne, AL",25814
17031030101,"Edgewater, Chicago, IL",25814
1051031100,"Millbrook, AL",25814
53027000500,"Elma, WA",25813
35001004749,"West Winds, Albuquerque, NM",25813
36047068000,"Kings County, NY",25813
4003000700,"Douglas, AZ",25813
36047090200,"Kings County, NY",25813
41039000708,"Florence, OR",25812
8101000902,"Belmont, Pueblo, CO",25812
31153010306,"Bellevue, NE",25811
1117030320,"Alabaster, AL",25811
36101960700,"Hornell, NY",25811
17031803606,"Palatine, IL",25811
17197880114,"Bolingbrook, IL",25811
37119003103,"Madison Park, Charlotte, NC",25810
48487950300,"Vernon, TX",25810
24013508102,"Hampstead, MD",25810
51810045422,"Virginia Beach, VA",25810
12103026820,"Brookfield, Clearwater, FL",25810
6071000501,"Chino, CA",25810
34023005300,"New Brunswick, NJ",25809
4013320007,"South Tempe, Tempe, AZ",25809
42015950300,"Sayre, PA",25809
25015822601,"Huntington, MA",25808
12011050502,"Fort Lauderdale, FL",25808
27053103100,"Northeast Minneapolis, Minneapolis, MN",25807
22079011500,"Pineville, LA",25807
2122001000,"Homer, AK",25807
6085503507,"Alum Rock, San Jose, CA",25807
17031826201,"South Holland, IL",25806
21125970800,"London, KY",25806
5119003305,"North Little Rock, AR",25806
36061026700,"Fort George, New York, NY",25806
29083950600,"Clinton, MO",25806
4019004631,"Las Lindas, Tucson, AZ",25806
29077001302,"Springfield, MO",25805
48201252301,"Sterling Green South, Channelview, TX",25805
24033801906,"Morningside, MD",25805
8059011000,"Morse Park, Lakewood, CO",25804
42003561000,"Pittsburgh, PA",25804
17031590500,"South Side, Chicago, IL",25804
15001021011,"Mountain View, HI",25804
13051004211,"Windsor Forest, Savannah, GA",25804
5143011001,"Farmington, AR",25804
4025000500,"Prescott, AZ",25803
4013217800,"South Scottsdale, Scottsdale, AZ",25803
37021003001,"Asheville, NC",25803
41003010300,"Philomath, OR",25803
18089030900,"East Chicago, IN",25803
6073002703,"Mid-City, San Diego, CA",25803
6071002705,"Rialto, CA",25802
12057011108,"Tampa, FL",25802
6071008706,"Yucaipa, CA",25802
51590000800,"Danville, VA",25802
48321730301,"Bay City, TX",25802
6057000102,"Grass Valley, CA",25802
30049000900,"Helena, MT",25802
42017105812,"Levittown, PA",25802
18073101300,"Remington, IN",25801
16001000600,"North End, Boise, ID",25801
6061021604,"Auburn, CA",25801
32003003247,"Desert Shores, Las Vegas, NV",25801
37045951501,"Shelby, NC",25801
32003005356,"Henderson, NV",25800
18057110201,"Arcadia, IN",25800
36061020901,"Harlem, New York, NY",25800
6065042406,"Moreno Valley, CA",25800
47163042200,"Kingsport, TN",25800
4013614800,"Deer Valley, Phoenix, AZ",25799
22015011002,"Elm Grove, LA",25799
22033004602,"Zachary, LA",25799
29029950300,"Camdenton, MO",25799
4019004110,"Tucson, AZ",25798
42079215702,"Shickshinny, PA",25798
37051002502,"Fayetteville, NC",25798
8069001706,"Loveland, CO",25798
36073040200,"Medina, NY",25798
6077005305,"Tracy, CA",25797
36047040100,"Kings County, NY",25797
4013071915,"Parkview West, Peoria, AZ",25797
18167010300,"West Terre Haute, IN",25797
6075017700,"Mission District, San Francisco, CA",25797
40051000901,"Minco, OK",25796
48227950200,"Big Spring, TX",25796
41039002401,"Eugene, OR",25796
48113016509,"Duncanville, TX",25796
48141010327,"Sandy Creek, El Paso, TX",25796
29101960400,"Warrensburg, MO",25795
26161410900,"Depot Town, Ypsilanti, MI",25795
